poligono_id,fecha,dw_built_mean,dw_built_median,dw_built_pct_ge_50,n_imagenes,version_script,fecha_calculo
itaembe_guazu,2024-07,0.3650825033137299,0.2790583529475104,0.4408579435141512,22,0.1.0,2026-04-24T18:38:22
itaembe_guazu,2025-07,0.3611422740929247,0.255961362214477,0.4394139871032778,46,0.1.0,2026-04-24T18:54:21
itaembe_mini,2018-07,0.4744386091945342,0.6581450496154899,0.5942116575929347,42,0.1.0,2026-04-24T18:54:23
itaembe_mini,2019-07,0.4718532091045188,0.6542472676261485,0.5895655331406486,30,0.1.0,2026-04-24T18:54:25
itaembe_mini,2020-07,0.4776066364675158,0.6580486866699017,0.5995026274250679,45,0.1.0,2026-04-24T18:54:27
itaembe_mini,2021-07,0.4841789030286568,0.6699893264096134,0.6104253977692478,48,0.1.0,2026-04-24T18:54:29
itaembe_mini,2022-07,0.4885243169362321,0.6737377288346754,0.6201881601200956,32,0.1.0,2026-04-24T18:54:31
itaembe_mini,2023-07,0.4884978797533711,0.6818908917737202,0.6229801691550678,44,0.1.0,2026-04-24T18:54:32
itaembe_mini,2024-07,0.4792731129887299,0.6699305799699948,0.6094309311327073,22,0.1.0,2026-04-24T18:38:23
itaembe_mini,2025-07,0.4767849495618193,0.6699054887995028,0.6001054347001145,47,0.1.0,2026-04-24T18:54:33
itaembe_pora,2018-07,0.42148876749464753,0.5997729105977794,0.5316239948480539,42,0.1.0,2026-04-24T20:36:40
itaembe_pora,2019-07,0.4242651780315906,0.6034492023436322,0.5359900093988247,30,0.1.0,2026-04-24T20:36:41
itaembe_pora,2020-07,0.42208760247358607,0.5996678140463716,0.5323302990218275,45,0.1.0,2026-04-24T20:36:42
itaembe_pora,2021-07,0.4247786151953159,0.6151443514512331,0.5389848400459513,48,0.1.0,2026-04-24T20:36:47
itaembe_pora,2022-07,0.4281768705441517,0.6191447349147803,0.5390687332474691,32,0.1.0,2026-04-24T20:36:48
itaembe_pora,2023-07,0.4266116211658998,0.6271663963902893,0.5412772826957233,44,0.1.0,2026-04-24T20:36:50
itaembe_pora,2024-07,0.4216930396215094,0.6153607813119664,0.5340640338357658,22,0.1.0,2026-04-24T20:36:51
itaembe_pora,2025-07,0.4235018546773054,0.6269239703454236,0.536941205138025,47,0.1.0,2026-04-24T20:36:53
miguel_lanus,2018-07,0.6803659259807258,0.7286208115669427,0.9216100621077269,16,0.1.0,2026-04-24T20:36:02
miguel_lanus,2019-07,0.6736971927615778,0.7285537849903868,0.9045217996140565,16,0.1.0,2026-04-24T20:36:04
miguel_lanus,2020-07,0.6748204157224031,0.7285978086954037,0.9114160326784195,23,0.1.0,2026-04-24T20:36:06
miguel_lanus,2021-07,0.6777046618941165,0.7285160558009399,0.913106706978609,23,0.1.0,2026-04-24T20:36:07
miguel_lanus,2022-07,0.6739171546761056,0.7285782815055551,0.9007672399233447,15,0.1.0,2026-04-24T20:36:08
miguel_lanus,2023-07,0.6713456794175605,0.7285698656912488,0.9001809407339738,21,0.1.0,2026-04-24T20:36:09
miguel_lanus,2024-07,0.6692424324026813,0.7285456189112186,0.8938602040349242,9,0.1.0,2026-04-24T20:36:10
miguel_lanus,2025-07,0.6714919000858408,0.732434519537051,0.8920958696511165,23,0.1.0,2026-04-24T20:36:12
nemesio_parma,2018-07,0.07768871834107897,0.03318906271336391,0.04629792097147115,26,0.1.0,2026-04-24T20:36:24
nemesio_parma,2019-07,0.07930805586549128,0.036994536332076895,0.04820757142880761,14,0.1.0,2026-04-24T20:36:25
nemesio_parma,2020-07,0.08279481886686114,0.036984283764154566,0.04936224379835989,22,0.1.0,2026-04-24T20:36:27
nemesio_parma,2021-07,0.09477324007981988,0.03698200226425956,0.05953224274557034,25,0.1.0,2026-04-24T20:36:29
nemesio_parma,2022-07,0.1019696695663461,0.037066360710096544,0.06710422886128817,17,0.1.0,2026-04-24T20:36:30
nemesio_parma,2023-07,0.10052150857222973,0.037035962795563114,0.05866623846840613,23,0.1.0,2026-04-24T20:36:33
nemesio_parma,2024-07,0.089062630200463,0.0370454205834564,0.05009501664826806,13,0.1.0,2026-04-24T20:36:34
nemesio_parma,2025-07,0.07516132884228578,0.037043878993671474,0.034928839178956415,24,0.1.0,2026-04-24T20:36:37
villa_bonita,2018-07,0.4984202621005493,0.6933519983830145,0.6464014969117202,16,0.1.0,2026-04-24T20:37:42
villa_bonita,2019-07,0.5019636812203935,0.693364357155636,0.6534163566732484,16,0.1.0,2026-04-24T20:37:44
villa_bonita,2020-07,0.5008584666986969,0.6933269542963302,0.6506318315236541,23,0.1.0,2026-04-24T20:37:45
villa_bonita,2021-07,0.506240756409546,0.697276155300321,0.6586232368784646,23,0.1.0,2026-04-24T20:37:47
villa_bonita,2022-07,0.5083457461243204,0.6972382182630228,0.663420533417474,15,0.1.0,2026-04-24T20:37:48
villa_bonita,2023-07,0.5056318140538589,0.6933309943423882,0.6654868951931219,21,0.1.0,2026-04-24T20:37:50
villa_bonita,2024-07,0.5007766958331871,0.6894418665344428,0.6568009897517926,9,0.1.0,2026-04-24T20:37:51
villa_bonita,2025-07,0.5035030357118996,0.7011164271358248,0.6512611705723677,23,0.1.0,2026-04-24T20:37:52
villa_cabello,2018-07,0.4632040464559036,0.7012027897350981,0.5884997060507583,42,0.1.0,2026-04-24T18:54:50
villa_cabello,2019-07,0.4666188244147397,0.7051317619935668,0.5917752897350429,30,0.1.0,2026-04-24T18:54:51
villa_cabello,2020-07,0.4638371089740274,0.7051513691225741,0.5876768919673853,45,0.1.0,2026-04-24T18:54:53
villa_cabello,2021-07,0.4663172380922697,0.7050892209329368,0.5934183057935875,48,0.1.0,2026-04-24T18:54:54
villa_cabello,2022-07,0.4667141105564993,0.7010989979892356,0.5962276281639607,32,0.1.0,2026-04-24T18:54:56
villa_cabello,2023-07,0.4647861595993131,0.7011692247895861,0.5967336805928034,44,0.1.0,2026-04-24T18:54:58
villa_cabello,2024-07,0.4627128680744614,0.7012435746655934,0.5910014091453054,22,0.1.0,2026-04-24T18:38:25
villa_cabello,2025-07,0.4602017584375854,0.70120571675849,0.5844914260160415,46,0.1.0,2026-04-24T18:55:01
villa_sarita,2018-07,0.7370588227494776,0.7431198230805112,0.9964131279516968,42,0.1.0,2026-04-24T20:36:14
villa_sarita,2019-07,0.73567121883895,0.7431817335472811,0.9936801893305796,31,0.1.0,2026-04-24T20:36:16
villa_sarita,2020-07,0.7363632605159077,0.7432116961493078,0.9952175039355957,45,0.1.0,2026-04-24T20:36:16
villa_sarita,2021-07,0.734581656951991,0.7411998386294903,0.9970109399597473,48,0.1.0,2026-04-24T20:36:18
villa_sarita,2022-07,0.7336542234664958,0.7412317987211948,0.9941713329215073,32,0.1.0,2026-04-24T20:36:19
villa_sarita,2023-07,0.7309792017102427,0.7392658098488357,0.9935735209134567,44,0.1.0,2026-04-24T20:36:21
villa_sarita,2024-07,0.7295777662438776,0.7353291752196827,0.9976087519677979,22,0.1.0,2026-04-24T20:36:22
villa_sarita,2025-07,0.7344395962178482,0.7392825399464616,0.998356016977861,46,0.1.0,2026-04-24T20:36:23
villa_urquiza,2018-07,0.736081916212329,0.7412181989697636,0.9983455978679922,42,0.1.0,2026-04-24T20:36:55
villa_urquiza,2019-07,0.737117022474426,0.7432311413833733,0.9986001212729164,30,0.1.0,2026-04-24T20:36:56
villa_urquiza,2020-07,0.73509464275056,0.743211968951661,0.9936214438463976,45,0.1.0,2026-04-24T20:36:57
villa_urquiza,2021-07,0.7351909697699768,0.7412274625266521,0.9975820276532193,48,0.1.0,2026-04-24T20:36:58
villa_urquiza,2022-07,0.7349541817467019,0.7392674146188547,0.9999845289695045,32,0.1.0,2026-04-24T20:36:59
villa_urquiza,2023-07,0.7322045791996058,0.7372531885778619,0.9979483417301104,44,0.1.0,2026-04-24T20:37:01
villa_urquiza,2024-07,0.7338221016651768,0.7392560920358943,0.9979483417301104,22,0.1.0,2026-04-24T20:37:02
villa_urquiza,2025-07,0.7331836013059667,0.7392675186849685,0.9955303693833297,46,0.1.0,2026-04-24T20:37:03
