poligono_id,fecha,tmin_p10,tmin_p50,tmin_p90,tmax_p10,tmax_p50,tmax_p90,precipitation_mm,weather_code,offset_calor_c,offset_frio_c,offset_origen,generated_at
don_santiago,2026-05-02,16.19,20.68,23.47,23.22,25.92,28.22,12.3,61.0,0.92,0.28,uhi_verano+invierno,2026-04-27T07:14:29
don_santiago,2026-05-03,10.49,16.23,22.96,19.82,22.57,27.61,0.0,3.0,0.92,0.28,uhi_verano+invierno,2026-04-27T07:14:29
don_santiago,2026-05-04,8.08,12.83,20.17,19.66,23.87,31.11,0.0,,0.92,0.28,uhi_verano+invierno,2026-04-27T07:14:29
don_santiago,2026-05-05,8.03,18.13,22.08,21.97,26.72,32.21,0.0,,0.92,0.28,uhi_verano+invierno,2026-04-27T07:14:29
don_santiago,2026-05-06,11.37,18.93,21.87,21.49,27.07,31.79,0.12,,0.92,0.28,uhi_verano+invierno,2026-04-27T07:14:29
don_santiago,2026-05-07,11.79,18.38,21.46,20.35,25.67,30.82,0.5,,0.92,0.28,uhi_verano+invierno,2026-04-27T07:14:29
don_santiago,2026-05-08,9.9,16.93,22.07,19.43,23.07,29.87,0.7,,0.92,0.28,uhi_verano+invierno,2026-04-27T07:14:29
don_santiago,2026-05-09,8.9,12.13,20.57,17.57,21.17,29.29,0.7,,0.92,0.28,uhi_verano+invierno,2026-04-27T07:14:29
don_santiago,2026-05-10,8.48,10.88,19.08,16.27,20.42,24.88,0.2,,0.92,0.28,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-04-27,8.78,10.97,15.07,18.09,20.38,23.47,0.0,2.0,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-04-28,6.57,8.82,13.87,18.91,21.68,22.77,0.0,0.0,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-04-29,8.48,11.82,17.76,23.91,25.58,26.68,0.0,3.0,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-04-30,11.58,17.67,22.26,25.49,27.53,29.08,0.0,3.0,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-05-01,17.73,21.22,24.16,26.09,30.48,32.48,5.65,63.0,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-05-02,16.18,20.67,23.46,23.08,25.78,28.08,12.3,61.0,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-05-03,10.48,16.22,22.95,19.68,22.43,27.47,0.0,3.0,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-05-04,8.07,12.82,20.16,19.52,23.73,30.97,0.0,,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-05-05,8.02,18.12,22.07,21.83,26.58,32.07,0.0,,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-05-06,11.36,18.92,21.86,21.35,26.93,31.65,0.12,,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-05-07,11.78,18.37,21.45,20.21,25.53,30.68,0.5,,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-05-08,9.89,16.92,22.06,19.29,22.93,29.73,0.7,,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-05-09,8.89,12.12,20.56,17.43,21.03,29.15,0.7,,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_brete,2026-05-10,8.47,10.87,19.07,16.13,20.28,24.74,0.2,,0.78,0.27,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-04-27,8.4,10.59,14.69,16.51,18.8,21.89,0.0,2.0,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-04-28,6.19,8.44,13.49,17.33,20.1,21.19,0.0,0.0,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-04-29,8.1,11.44,17.38,22.33,24.0,25.1,0.0,3.0,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-04-30,11.2,17.29,21.88,23.91,25.95,27.5,0.0,3.0,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-05-01,17.35,20.84,23.78,24.51,28.9,30.9,5.65,63.0,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-05-02,15.8,20.29,23.08,21.5,24.2,26.5,12.3,61.0,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-05-03,10.1,15.84,22.57,18.1,20.85,25.89,0.0,3.0,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-05-04,7.69,12.44,19.78,17.94,22.15,29.39,0.0,,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-05-05,7.64,17.74,21.69,20.25,25.0,30.49,0.0,,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-05-06,10.98,18.54,21.48,19.77,25.35,30.07,0.12,,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-05-07,11.4,17.99,21.07,18.63,23.95,29.1,0.5,,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-05-08,9.51,16.54,21.68,17.71,21.35,28.15,0.7,,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-05-09,8.51,11.74,20.18,15.85,19.45,27.57,0.7,,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_laurel,2026-05-10,8.09,10.49,18.69,14.55,18.7,23.16,0.2,,-0.8,-0.11,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-04-27,8.63,10.82,14.92,19.06,21.35,24.44,0.0,2.0,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-04-28,6.42,8.67,13.72,19.88,22.65,23.74,0.0,0.0,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-04-29,8.33,11.67,17.61,24.88,26.55,27.65,0.0,3.0,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-04-30,11.43,17.52,22.11,26.46,28.5,30.05,0.0,3.0,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-05-01,17.58,21.07,24.01,27.06,31.45,33.45,5.65,63.0,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-05-02,16.03,20.52,23.31,24.05,26.75,29.05,12.3,61.0,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-05-03,10.33,16.07,22.8,20.65,23.4,28.44,0.0,3.0,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-05-04,7.92,12.67,20.01,20.49,24.7,31.94,0.0,,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-05-05,7.87,17.97,21.92,22.8,27.55,33.04,0.0,,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-05-06,11.21,18.77,21.71,22.32,27.9,32.62,0.12,,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-05-07,11.63,18.22,21.3,21.18,26.5,31.65,0.5,,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-05-08,9.74,16.77,21.91,20.26,23.9,30.7,0.7,,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-05-09,8.74,11.97,20.41,18.4,22.0,30.12,0.7,,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
el_palomar,2026-05-10,8.32,10.72,18.92,17.1,21.25,25.71,0.2,,1.75,0.12,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-04-27,8.79,10.98,15.08,17.89,20.18,23.27,0.0,2.0,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-04-28,6.58,8.83,13.88,18.71,21.48,22.57,0.0,0.0,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-04-29,8.49,11.83,17.77,23.71,25.38,26.48,0.0,3.0,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-04-30,11.59,17.68,22.27,25.29,27.33,28.88,0.0,3.0,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-05-01,17.74,21.23,24.17,25.89,30.28,32.28,5.65,63.0,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-05-02,16.19,20.68,23.47,22.88,25.58,27.88,12.3,61.0,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-05-03,10.49,16.23,22.96,19.48,22.23,27.27,0.0,3.0,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-05-04,8.08,12.83,20.17,19.32,23.53,30.77,0.0,,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-05-05,8.03,18.13,22.08,21.63,26.38,31.87,0.0,,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-05-06,11.37,18.93,21.87,21.15,26.73,31.45,0.12,,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-05-07,11.79,18.38,21.46,20.01,25.33,30.48,0.5,,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-05-08,9.9,16.93,22.07,19.09,22.73,29.53,0.7,,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-05-09,8.9,12.13,20.57,17.23,20.83,28.95,0.7,,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
fatima,2026-05-10,8.48,10.88,19.08,15.93,20.08,24.54,0.2,,0.58,0.28,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-04-27,8.41,10.6,14.7,17.5,19.79,22.88,0.0,2.0,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-04-28,6.2,8.45,13.5,18.32,21.09,22.18,0.0,0.0,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-04-29,8.11,11.45,17.39,23.32,24.99,26.09,0.0,3.0,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-04-30,11.21,17.3,21.89,24.9,26.94,28.49,0.0,3.0,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-05-01,17.36,20.85,23.79,25.5,29.89,31.89,5.65,63.0,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-05-02,15.81,20.3,23.09,22.49,25.19,27.49,12.3,61.0,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-05-03,10.11,15.85,22.58,19.09,21.84,26.88,0.0,3.0,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-05-04,7.7,12.45,19.79,18.93,23.14,30.38,0.0,,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-05-05,7.65,17.75,21.7,21.24,25.99,31.48,0.0,,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-05-06,10.99,18.55,21.49,20.76,26.34,31.06,0.12,,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-05-07,11.41,18.0,21.08,19.62,24.94,30.09,0.5,,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-05-08,9.52,16.55,21.69,18.7,22.34,29.14,0.7,,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-05-09,8.52,11.75,20.19,16.84,20.44,28.56,0.7,,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
federal,2026-05-10,8.1,10.5,18.7,15.54,19.69,24.15,0.2,,0.19,-0.1,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-04-27,8.56,10.75,14.85,18.31,20.6,23.69,0.0,2.0,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-04-28,6.35,8.6,13.65,19.13,21.9,22.99,0.0,0.0,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-04-29,8.26,11.6,17.54,24.13,25.8,26.9,0.0,3.0,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-04-30,11.36,17.45,22.04,25.71,27.75,29.3,0.0,3.0,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-05-01,17.51,21.0,23.94,26.31,30.7,32.7,5.65,63.0,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-05-02,15.96,20.45,23.24,23.3,26.0,28.3,12.3,61.0,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-05-03,10.26,16.0,22.73,19.9,22.65,27.69,0.0,3.0,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-05-04,7.85,12.6,19.94,19.74,23.95,31.19,0.0,,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-05-05,7.8,17.9,21.85,22.05,26.8,32.29,0.0,,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-05-06,11.14,18.7,21.64,21.57,27.15,31.87,0.12,,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-05-07,11.56,18.15,21.23,20.43,25.75,30.9,0.5,,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-05-08,9.67,16.7,21.84,19.51,23.15,29.95,0.7,,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-05-09,8.67,11.9,20.34,17.65,21.25,29.37,0.7,,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_guazu,2026-05-10,8.25,10.65,18.85,16.35,20.5,24.96,0.2,,1.0,0.05,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-04-27,8.74,10.93,15.03,18.24,20.53,23.62,0.0,2.0,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-04-28,6.53,8.78,13.83,19.06,21.83,22.92,0.0,0.0,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-04-29,8.44,11.78,17.72,24.06,25.73,26.83,0.0,3.0,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-04-30,11.54,17.63,22.22,25.64,27.68,29.23,0.0,3.0,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-05-01,17.69,21.18,24.12,26.24,30.63,32.63,5.65,63.0,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-05-02,16.14,20.63,23.42,23.23,25.93,28.23,12.3,61.0,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-05-03,10.44,16.18,22.91,19.83,22.58,27.62,0.0,3.0,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-05-04,8.03,12.78,20.12,19.67,23.88,31.12,0.0,,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-05-05,7.98,18.08,22.03,21.98,26.73,32.22,0.0,,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-05-06,11.32,18.88,21.82,21.5,27.08,31.8,0.12,,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-05-07,11.74,18.33,21.41,20.36,25.68,30.83,0.5,,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-05-08,9.85,16.88,22.02,19.44,23.08,29.88,0.7,,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-05-09,8.85,12.08,20.52,17.58,21.18,29.3,0.7,,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_mini,2026-05-10,8.43,10.83,19.03,16.28,20.43,24.89,0.2,,0.93,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-04-27,8.74,10.93,15.03,18.37,20.66,23.75,0.0,2.0,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-04-28,6.53,8.78,13.83,19.19,21.96,23.05,0.0,0.0,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-04-29,8.44,11.78,17.72,24.19,25.86,26.96,0.0,3.0,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-04-30,11.54,17.63,22.22,25.77,27.81,29.36,0.0,3.0,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-05-01,17.69,21.18,24.12,26.37,30.76,32.76,5.65,63.0,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-05-02,16.14,20.63,23.42,23.36,26.06,28.36,12.3,61.0,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-05-03,10.44,16.18,22.91,19.96,22.71,27.75,0.0,3.0,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-05-04,8.03,12.78,20.12,19.8,24.01,31.25,0.0,,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-05-05,7.98,18.08,22.03,22.11,26.86,32.35,0.0,,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-05-06,11.32,18.88,21.82,21.63,27.21,31.93,0.12,,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-05-07,11.74,18.33,21.41,20.49,25.81,30.96,0.5,,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-05-08,9.85,16.88,22.02,19.57,23.21,30.01,0.7,,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-05-09,8.85,12.08,20.52,17.71,21.31,29.43,0.7,,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
itaembe_pora,2026-05-10,8.43,10.83,19.03,16.41,20.56,25.02,0.2,,1.06,0.23,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-04-27,8.69,10.88,14.98,18.28,20.57,23.66,0.0,2.0,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-04-28,6.48,8.73,13.78,19.1,21.87,22.96,0.0,0.0,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-04-29,8.39,11.73,17.67,24.1,25.77,26.87,0.0,3.0,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-04-30,11.49,17.58,22.17,25.68,27.72,29.27,0.0,3.0,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-05-01,17.64,21.13,24.07,26.28,30.67,32.67,5.65,63.0,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-05-02,16.09,20.58,23.37,23.27,25.97,28.27,12.3,61.0,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-05-03,10.39,16.13,22.86,19.87,22.62,27.66,0.0,3.0,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-05-04,7.98,12.73,20.07,19.71,23.92,31.16,0.0,,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-05-05,7.93,18.03,21.98,22.02,26.77,32.26,0.0,,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-05-06,11.27,18.83,21.77,21.54,27.12,31.84,0.12,,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-05-07,11.69,18.28,21.36,20.4,25.72,30.87,0.5,,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-05-08,9.8,16.83,21.97,19.48,23.12,29.92,0.7,,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-05-09,8.8,12.03,20.47,17.62,21.22,29.34,0.7,,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
las_dolores,2026-05-10,8.38,10.78,18.98,16.32,20.47,24.93,0.2,,0.97,0.18,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-04-27,8.7,10.89,14.99,18.26,20.55,23.64,0.0,2.0,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-04-28,6.49,8.74,13.79,19.08,21.85,22.94,0.0,0.0,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-04-29,8.4,11.74,17.68,24.08,25.75,26.85,0.0,3.0,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-04-30,11.5,17.59,22.18,25.66,27.7,29.25,0.0,3.0,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-05-01,17.65,21.14,24.08,26.26,30.65,32.65,5.65,63.0,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-05-02,16.1,20.59,23.38,23.25,25.95,28.25,12.3,61.0,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-05-03,10.4,16.14,22.87,19.85,22.6,27.64,0.0,3.0,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-05-04,7.99,12.74,20.08,19.69,23.9,31.14,0.0,,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-05-05,7.94,18.04,21.99,22.0,26.75,32.24,0.0,,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-05-06,11.28,18.84,21.78,21.52,27.1,31.82,0.12,,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-05-07,11.7,18.29,21.37,20.38,25.7,30.85,0.5,,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-05-08,9.81,16.84,21.98,19.46,23.1,29.9,0.7,,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-05-09,8.81,12.04,20.48,17.6,21.2,29.32,0.7,,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
lomas_de_garupa,2026-05-10,8.39,10.79,18.99,16.3,20.45,24.91,0.2,,0.95,0.19,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-04-27,8.61,10.8,14.9,18.17,20.46,23.55,0.0,2.0,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-04-28,6.4,8.65,13.7,18.99,21.76,22.85,0.0,0.0,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-04-29,8.31,11.65,17.59,23.99,25.66,26.76,0.0,3.0,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-04-30,11.41,17.5,22.09,25.57,27.61,29.16,0.0,3.0,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-05-01,17.56,21.05,23.99,26.17,30.56,32.56,5.65,63.0,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-05-02,16.01,20.5,23.29,23.16,25.86,28.16,12.3,61.0,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-05-03,10.31,16.05,22.78,19.76,22.51,27.55,0.0,3.0,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-05-04,7.9,12.65,19.99,19.6,23.81,31.05,0.0,,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-05-05,7.85,17.95,21.9,21.91,26.66,32.15,0.0,,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-05-06,11.19,18.75,21.69,21.43,27.01,31.73,0.12,,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-05-07,11.61,18.2,21.28,20.29,25.61,30.76,0.5,,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-05-08,9.72,16.75,21.89,19.37,23.01,29.81,0.7,,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-05-09,8.72,11.95,20.39,17.51,21.11,29.23,0.7,,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
luis_piedrabuena,2026-05-10,8.3,10.7,18.9,16.21,20.36,24.82,0.2,,0.86,0.1,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-04-27,8.88,11.07,15.17,18.26,20.55,23.64,0.0,2.0,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-04-28,6.67,8.92,13.97,19.08,21.85,22.94,0.0,0.0,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-04-29,8.58,11.92,17.86,24.08,25.75,26.85,0.0,3.0,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-04-30,11.68,17.77,22.36,25.66,27.7,29.25,0.0,3.0,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-05-01,17.83,21.32,24.26,26.26,30.65,32.65,5.65,63.0,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-05-02,16.28,20.77,23.56,23.25,25.95,28.25,12.3,61.0,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-05-03,10.58,16.32,23.05,19.85,22.6,27.64,0.0,3.0,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-05-04,8.17,12.92,20.26,19.69,23.9,31.14,0.0,,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-05-05,8.12,18.22,22.17,22.0,26.75,32.24,0.0,,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-05-06,11.46,19.02,21.96,21.52,27.1,31.82,0.12,,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-05-07,11.88,18.47,21.55,20.38,25.7,30.85,0.5,,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-05-08,9.99,17.02,22.16,19.46,23.1,29.9,0.7,,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-05-09,8.99,12.22,20.66,17.6,21.2,29.32,0.7,,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
miguel_lanus,2026-05-10,8.57,10.97,19.17,16.3,20.45,24.91,0.2,,0.95,0.37,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-04-27,8.67,10.86,14.96,18.38,20.67,23.76,0.0,2.0,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-04-28,6.46,8.71,13.76,19.2,21.97,23.06,0.0,0.0,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-04-29,8.37,11.71,17.65,24.2,25.87,26.97,0.0,3.0,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
monsenor_kemerer,2026-04-30,11.47,17.56,22.15,25.78,27.82,29.37,0.0,3.0,1.07,0.16,uhi_verano+invierno,2026-04-27T07:14:29
