poligono_id,fecha,s1_vv_mean_db,s1_vh_mean_db,s1_cross_ratio,delta_vv_mean_db,n_imagenes_vv,n_imagenes_vh,version_script,fecha_calculo
dm_villa_urquiza,2019-07,-3.6417140597345425,-13.335796437825174,9.69408237809063,0.4244719244784707,2,2,0.1.0,2026-05-08T23:49:08
dm_villa_urquiza,2020-07,-3.1589951446923243,-12.72867657043535,9.569681425743026,0.4827189150422182,6,6,0.1.0,2026-05-08T23:49:08
dm_villa_urquiza,2021-07,-3.5755994227389944,-13.306412410449092,9.730812987710097,-0.4166042780466701,7,7,0.1.0,2026-05-08T23:49:09
dm_villa_urquiza,2022-07,-3.4848240250349645,-12.882612826907987,9.397788801873023,0.09077539770402998,3,3,0.1.0,2026-05-08T23:49:10
dm_villa_urquiza,2023-07,-3.40703227139963,-12.680847511757054,9.273815240357425,0.07779175363533453,7,7,0.1.0,2026-05-08T23:49:11
dm_villa_urquiza,2024-07,-3.3355359905749355,-12.543466961412676,9.20793097083774,0.07149628082469439,7,7,0.1.0,2026-05-08T23:49:12
dm_villa_urquiza,2025-07,-3.409780515482878,-12.46794995394861,9.058169438465733,-0.07424452490794264,8,8,0.1.0,2026-05-08T23:49:13
dm_villa_urquiza,2026-07,,,,,0,0,0.1.0,2026-05-08T23:49:14
dm_villa_urquiza_sureste,2018-07,-4.585555376567769,-15.19826562612888,10.612710249561111,,8,8,0.1.0,2026-05-08T23:52:05
dm_villa_urquiza_sureste,2019-07,-4.160524781862671,-14.8000049706658,10.639480188803129,0.4250305947050981,2,2,0.1.0,2026-05-08T23:52:06
dm_villa_urquiza_sureste,2020-07,-3.9204939188103536,-14.222221380323074,10.30172746151272,0.24003086305231758,6,6,0.1.0,2026-05-08T23:52:07
dm_villa_urquiza_sureste,2021-07,-4.236661081879356,-14.45344059742686,10.216779515547504,-0.31616716306900283,7,7,0.1.0,2026-05-08T23:52:07
dm_villa_urquiza_sureste,2022-07,-3.704305188392867,-14.103187699093505,10.398882510700638,0.5323558934864896,3,3,0.1.0,2026-05-08T23:52:08
dm_villa_urquiza_sureste,2023-07,-4.087827695320013,-14.075589403738352,9.98776170841834,-0.3835225069271462,7,7,0.1.0,2026-05-08T23:52:09
dm_villa_urquiza_sureste,2024-07,-4.096624755489541,-14.118640480942979,10.022015725453437,-0.008797060169528415,7,7,0.1.0,2026-05-08T23:52:10
dm_villa_urquiza_sureste,2025-07,-4.292631005290383,-13.812811496910548,9.520180491620165,-0.19600624980084191,8,8,0.1.0,2026-05-08T23:52:11
dm_villa_urquiza_sureste,2026-07,,,,,0,0,0.1.0,2026-05-08T23:52:12
don_santiago,2018-07,-8.588582099666011,-15.48892236381815,6.900340264152138,,8,8,0.1.0,2026-04-28T09:52:06
don_santiago,2019-07,-8.313735070792934,-15.231243046794326,6.917507976001392,0.27484702887307755,2,2,0.1.0,2026-04-28T09:52:07
don_santiago,2020-07,-7.277437003963457,-13.99656639323596,6.719129389272502,1.0362980668294766,6,6,0.1.0,2026-04-28T09:52:07
don_santiago,2021-07,-8.665624427998832,-15.20448711321949,6.538862685220657,-1.388187424035375,7,7,0.1.0,2026-04-28T09:52:08
don_santiago,2022-07,-8.500853046586759,-14.748238300960526,6.247385254373768,0.16477138141207348,3,3,0.1.0,2026-04-28T09:52:09
don_santiago,2023-07,-8.187894893880843,-14.50135435807656,6.313459464195718,0.31295815270591554,7,7,0.1.0,2026-04-28T09:52:11
don_santiago,2024-07,-8.119448776619194,-14.429809277676808,6.3103605010576125,0.06844611726164906,7,7,0.1.0,2026-04-28T09:52:11
don_santiago,2025-07,-8.00781192081579,-14.27605606128398,6.268244140468189,0.11163685580340399,8,8,0.1.0,2026-04-28T09:52:12
don_santiago,2026-07,,,,,0,0,0.1.0,2026-04-28T09:52:13
el_brete,2018-07,-5.84093411852916,-14.73760154750777,8.89666742897861,,8,8,0.1.0,2026-04-28T09:49:24
el_brete,2019-07,-5.543421815765907,-14.32108296548924,8.777661149723333,0.2975123027632529,2,2,0.1.0,2026-04-28T09:49:25
el_brete,2020-07,-4.930330818565154,-13.995326182786744,9.064995364221591,0.6130909972007528,6,6,0.1.0,2026-04-28T09:49:26
el_brete,2021-07,-5.0667708134117495,-14.344054615490458,9.27728380207871,-0.13643999484659552,7,7,0.1.0,2026-04-28T09:49:27
el_brete,2022-07,-5.098570543784771,-13.968328858075976,8.869758314291206,-0.031799730373021085,3,3,0.1.0,2026-04-28T09:49:29
el_brete,2023-07,-5.090258411448801,-14.046507290154317,8.956248878705516,0.008312132335969835,7,7,0.1.0,2026-04-28T09:49:29
el_brete,2024-07,-4.866217083259972,-13.86946222553207,9.003245142272098,0.22404132818882871,7,7,0.1.0,2026-04-28T09:49:30
el_brete,2025-07,-4.714725322710796,-13.15199505810564,8.437269735394844,0.15149176054917568,8,8,0.1.0,2026-04-28T09:49:31
el_brete,2026-07,,,,,0,0,0.1.0,2026-04-28T09:49:43
el_laurel,2018-07,-7.729580795261023,-15.049628274304103,7.32004747904308,,8,8,0.1.0,2026-04-28T09:51:14
el_laurel,2019-07,-7.511478799888357,-14.682363923811636,7.170885123923279,0.21810199537266595,2,2,0.1.0,2026-04-28T09:51:15
el_laurel,2020-07,-6.676061541647944,-14.201813971791193,7.525752430143249,0.8354172582404127,6,6,0.1.0,2026-04-28T09:51:17
el_laurel,2021-07,-7.3917509760470335,-14.90539662149896,7.513645645451925,-0.7156894343990894,7,7,0.1.0,2026-04-28T09:51:19
el_laurel,2022-07,-7.022777605308137,-14.418136366638814,7.395358761330677,0.368973370738896,3,3,0.1.0,2026-04-28T09:51:20
el_laurel,2023-07,-7.0056479561402725,-14.515504184947892,7.509856228807621,0.01712964916786497,7,7,0.1.0,2026-04-28T09:51:21
el_laurel,2024-07,-7.065554820937812,-14.418612359339562,7.3530575384017505,-0.05990686479753915,7,7,0.1.0,2026-04-28T09:51:21
el_laurel,2025-07,-6.862832709302288,-14.363593092534144,7.500760383231856,0.20272211163552356,8,8,0.1.0,2026-04-28T09:51:22
el_laurel,2026-07,,,,,0,0,0.1.0,2026-04-28T09:51:23
el_palomar,2018-07,-1.9025228616523064,-10.588695042711391,8.686172181059085,,8,8,0.1.0,2026-04-28T09:48:36
el_palomar,2019-07,-2.002224067972917,-10.478299660090006,8.476075592117088,-0.09970120632061064,2,2,0.1.0,2026-04-28T09:48:38
el_palomar,2020-07,-1.4475624123715898,-10.017778950289852,8.570216537918263,0.5546616556013273,6,6,0.1.0,2026-04-28T09:48:39
el_palomar,2021-07,-1.9149693648588204,-10.533855080066408,8.618885715207588,-0.46740695248723063,7,7,0.1.0,2026-04-28T09:48:41
el_palomar,2022-07,-1.7337088937491127,-10.115579462533278,8.381870568784166,0.18126047110970767,3,3,0.1.0,2026-04-28T09:48:42
el_palomar,2023-07,-1.7736703688400677,-10.213569653956554,8.439899285116487,-0.039961475090954934,7,7,0.1.0,2026-04-28T09:48:43
el_palomar,2024-07,-1.677748155445533,-10.103103711631933,8.4253555561864,0.09592221339453477,7,7,0.1.0,2026-04-28T09:48:44
el_palomar,2025-07,-1.4729283096754984,-9.8321827334079,8.359254423732402,0.20481984577003454,8,8,0.1.0,2026-04-28T09:48:45
el_palomar,2026-07,,,,,0,0,0.1.0,2026-04-28T09:48:46
el_portal,2018-07,-8.654092918145807,-16.357615397603816,7.703522479458009,,8,8,0.1.0,2026-05-08T23:52:12
el_portal,2019-07,-8.52679427662487,-16.091480127900894,7.564685851276025,0.1272986415209374,2,2,0.1.0,2026-05-08T23:52:12
el_portal,2020-07,-7.758878583113362,-15.17870075117587,7.419822168062507,0.7679156935115072,6,6,0.1.0,2026-05-08T23:52:13
el_portal,2021-07,-8.356076897891136,-15.951560951193375,7.59548405330224,-0.5971983147777733,7,7,0.1.0,2026-05-08T23:52:14
el_portal,2022-07,-7.946644933776348,-15.295304991977218,7.3486600582008705,0.40943196411478766,3,3,0.1.0,2026-05-08T23:52:15
el_portal,2023-07,-7.58787968534028,-14.87537370660049,7.28749402126021,0.35876524843606816,7,7,0.1.0,2026-05-08T23:52:16
el_portal,2024-07,-7.640845094186246,-15.045130654340078,7.4042855601538315,-0.052965408845966344,7,7,0.1.0,2026-05-08T23:52:17
el_portal,2025-07,-7.324971069015165,-14.734495220198859,7.409524151183694,0.3158740251710812,8,8,0.1.0,2026-05-08T23:52:18
el_portal,2026-07,,,,,0,0,0.1.0,2026-05-08T23:52:18
fatima,2018-07,-9.713102840358898,-15.539898187611785,5.826795347252887,,8,8,0.1.0,2026-04-28T09:51:57
fatima,2019-07,-9.56454861231501,-14.975114329106148,5.4105657167911385,0.14855422804388851,2,2,0.1.0,2026-04-28T09:51:58
fatima,2020-07,-8.769307505335863,-14.481345288841103,5.71203778350524,0.7952411069791463,6,6,0.1.0,2026-04-28T09:51:59
fatima,2021-07,-9.599698903574147,-15.046849048469523,5.447150144895376,-0.8303913982382838,7,7,0.1.0,2026-04-28T09:52:00
fatima,2022-07,-9.22822654374102,-14.493290108344985,5.265063564603963,0.37147235983312754,3,3,0.1.0,2026-04-28T09:52:01
fatima,2023-07,-8.873826682456517,-14.301567669234608,5.42774098677809,0.3543998612845023,7,7,0.1.0,2026-04-28T09:52:02
fatima,2024-07,-9.01148923742442,-14.228915905424504,5.217426668000085,-0.13766255496790336,7,7,0.1.0,2026-04-28T09:52:04
fatima,2025-07,-8.690375860838518,-13.995548156104585,5.305172295266065,0.32111337658590244,8,8,0.1.0,2026-04-28T09:52:05
fatima,2026-07,,,,,0,0,0.1.0,2026-04-28T09:52:06
fatima_sur,2018-07,-9.531368042802853,-15.217037962796011,5.685669919993158,,8,8,0.1.0,2026-05-08T23:49:14
fatima_sur,2019-07,-9.085027991427362,-14.591435127959455,5.5064071365320935,0.4463400513754916,2,2,0.1.0,2026-05-08T23:49:15
fatima_sur,2020-07,-8.108595231597116,-14.007654714755859,5.899059483158743,0.9764327598302458,6,6,0.1.0,2026-05-08T23:49:16
fatima_sur,2021-07,-9.160904361450687,-14.816949972823378,5.656045611372692,-1.0523091298535707,7,7,0.1.0,2026-05-08T23:49:17
fatima_sur,2022-07,-8.837216983946272,-14.29096294049457,5.453745956548298,0.3236873775044149,3,3,0.1.0,2026-05-08T23:49:19
fatima_sur,2023-07,-8.514495509852479,-14.048960513208385,5.534465003355907,0.32272147409379315,7,7,0.1.0,2026-05-08T23:49:20
fatima_sur,2024-07,-8.634953142431986,-13.912725684423071,5.2777725419910855,-0.12045763257950703,7,7,0.1.0,2026-05-08T23:49:21
fatima_sur,2025-07,-8.254901052728153,-13.719825637050725,5.464924584322572,0.38005208970383286,8,8,0.1.0,2026-05-08T23:49:23
fatima_sur,2026-07,,,,,0,0,0.1.0,2026-05-08T23:49:24
federal,2018-07,-11.500663383360571,-18.19009925016942,6.68943586680885,,8,8,0.1.0,2026-04-28T09:53:00
federal,2019-07,-11.148598596803708,-17.508427907755816,6.35982931095211,0.3520647865568627,2,2,0.1.0,2026-04-28T09:53:01
federal,2020-07,-10.01306633997666,-16.342292216082065,6.329225876105404,1.135532256827048,6,6,0.1.0,2026-04-28T09:53:02
federal,2021-07,-11.210850318494474,-17.867624294008458,6.656773975513984,-1.1977839785178137,7,7,0.1.0,2026-04-28T09:53:04
federal,2022-07,-10.651252531412982,-16.799058959941796,6.147806428528813,0.5595977870814917,3,3,0.1.0,2026-04-28T09:53:05
federal,2023-07,-10.332973043314643,-16.473473593394246,6.140500550079601,0.31827948809833906,7,7,0.1.0,2026-04-28T09:53:06
federal,2024-07,-10.315240169795992,-16.552895506477864,6.23765533668187,0.017732873518651715,7,7,0.1.0,2026-04-28T09:53:07
federal,2025-07,-10.17877477948127,-16.35189979316018,6.173125013678909,0.13646539031472216,8,8,0.1.0,2026-04-28T09:53:08
federal,2026-07,,,,,0,0,0.1.0,2026-04-28T09:53:10
horacio_quiroga,2018-07,-9.8036394737268,-16.1881746148555,6.384535141128701,,8,8,0.1.0,2026-05-08T23:51:38
horacio_quiroga,2019-07,-9.562614600777634,-15.750439849371265,6.187825248593631,0.24102487294916664,2,2,0.1.0,2026-05-08T23:51:39
horacio_quiroga,2020-07,-8.474800500784196,-14.825208467868912,6.350407967084715,1.0878140999934374,6,6,0.1.0,2026-05-08T23:51:39
horacio_quiroga,2021-07,-9.424369935533534,-15.708210722295988,6.283840786762454,-0.9495694347493373,7,7,0.1.0,2026-05-08T23:51:40
horacio_quiroga,2022-07,-9.101654309098565,-15.135280418143427,6.033626109044862,0.32271562643496843,3,3,0.1.0,2026-05-08T23:51:41
horacio_quiroga,2023-07,-8.825664010882447,-14.866501081715093,6.040837070832646,0.27599029821611865,7,7,0.1.0,2026-05-08T23:51:41
horacio_quiroga,2024-07,-8.75446681641707,-14.709999556640742,5.955532740223672,0.07119719446537687,7,7,0.1.0,2026-05-08T23:51:42
horacio_quiroga,2025-07,-8.444595253222808,-14.363344471630434,5.918749218407626,0.3098715631942621,8,8,0.1.0,2026-05-08T23:51:43
horacio_quiroga,2026-07,,,,,0,0,0.1.0,2026-05-08T23:51:44
itaembe_guazu,2018-07,-10.512896380498804,-19.502599797766187,8.989703417267382,,8,8,0.1.0,2026-04-28T09:54:17
itaembe_guazu,2019-07,-9.406162734380697,-18.85089255475704,9.444729820376342,1.1067336461181068,2,2,0.1.0,2026-04-28T09:54:18
itaembe_guazu,2020-07,-7.471238229895453,-17.144979966833933,9.67374173693848,1.9349245044852434,6,6,0.1.0,2026-04-28T09:54:19
itaembe_guazu,2021-07,-8.542145219597606,-18.39221739604528,9.850072176447677,-1.0709069897021521,7,7,0.1.0,2026-04-28T09:54:21
itaembe_guazu,2022-07,-7.7777096523686,-17.311963681370575,9.534254029001977,0.7644355672290057,3,3,0.1.0,2026-04-28T09:54:22
itaembe_guazu,2023-07,-7.291002524024681,-16.987144490167317,9.696141966142635,0.4867071283439186,7,7,0.1.0,2026-04-28T09:54:23
itaembe_guazu,2024-07,-6.659879991455117,-16.285788549466943,9.625908558011826,0.631122532569564,7,7,0.1.0,2026-04-28T09:54:24
itaembe_guazu,2025-07,-6.321834896567703,-15.566137490028956,9.244302593461256,0.3380450948874145,8,8,0.1.0,2026-04-28T09:54:25
itaembe_guazu,2026-07,,,,,0,0,0.1.0,2026-04-28T09:54:27
itaembe_mini,2018-07,-3.864280774783646,-17.217972206035903,13.353691431252257,,8,8,0.1.0,2026-04-28T09:53:38
itaembe_mini,2019-07,-3.106652415087632,-16.814429762059838,13.707777346972206,0.7576283596960143,2,2,0.1.0,2026-04-28T09:53:39
itaembe_mini,2020-07,-0.6671186193220309,-15.983293906284608,15.316175286962578,2.439533795765601,6,6,0.1.0,2026-04-28T09:53:40
itaembe_mini,2021-07,-3.2071251502155214,-17.08545888191379,13.87833373169827,-2.5400065308934905,7,7,0.1.0,2026-04-28T09:53:41
itaembe_mini,2022-07,-3.127463533594942,-16.54416608296127,13.416702549366327,0.07966161662057925,3,3,0.1.0,2026-04-28T09:53:42
itaembe_mini,2023-07,-2.789803118326577,-16.36293027119561,13.573127152869032,0.3376604152683651,7,7,0.1.0,2026-04-28T09:53:42
itaembe_mini,2024-07,-2.349139969969277,-16.29905214527461,13.949912175305334,0.4406631483573,7,7,0.1.0,2026-04-28T09:53:43
itaembe_mini,2025-07,-2.1661320135070445,-15.9708029208931,13.804670907386058,0.18300795646223245,8,8,0.1.0,2026-04-28T09:53:44
itaembe_mini,2026-07,,,,,0,0,0.1.0,2026-04-28T09:53:46
itaembe_pora,2018-07,-1.6336144474365937,-17.254195735465508,15.620581288028914,,8,8,0.1.0,2026-04-28T09:53:28
itaembe_pora,2019-07,-0.9138066775727228,-16.829900627672984,15.916093950100262,0.7198077698638708,2,2,0.1.0,2026-04-28T09:53:29
itaembe_pora,2020-07,1.2301964309862028,-16.023167959640766,17.25336439062697,2.1440031085589255,6,6,0.1.0,2026-04-28T09:53:29
itaembe_pora,2021-07,-1.1295157786672152,-16.957936651094776,15.82842087242756,-2.359712209653418,7,7,0.1.0,2026-04-28T09:53:33
itaembe_pora,2022-07,-1.170229480639796,-16.56812638673514,15.397896906095346,-0.04071370197258073,3,3,0.1.0,2026-04-28T09:53:34
itaembe_pora,2023-07,-0.5293198466006759,-16.411031470659807,15.881711624059133,0.64090963403912,7,7,0.1.0,2026-04-28T09:53:34
itaembe_pora,2024-07,-0.335940232185834,-16.32506616746715,15.989125935281317,0.19337961441484186,7,7,0.1.0,2026-04-28T09:53:35
itaembe_pora,2025-07,-0.0169089093925498,-15.954764614447768,15.93785570505522,0.3190313227932842,8,8,0.1.0,2026-04-28T09:53:37
itaembe_pora,2026-07,,,,,0,0,0.1.0,2026-04-28T09:53:38
la_eugenia,2018-07,-10.950227114021438,-17.23414231399864,6.283915199977201,,8,8,0.1.0,2026-05-08T23:51:58
la_eugenia,2019-07,-10.622068560372227,-16.68203331481947,6.059964754447243,0.3281585536492102,2,2,0.1.0,2026-05-08T23:51:59
la_eugenia,2020-07,-9.652033787960857,-15.761998486926036,6.109964698965179,0.9700347724113705,6,6,0.1.0,2026-05-08T23:52:00
la_eugenia,2021-07,-10.5673013207691,-16.827907134362523,6.260605813593422,-0.9152675328082438,7,7,0.1.0,2026-05-08T23:52:00
la_eugenia,2022-07,-9.938897403003747,-15.886137512421437,5.94724010941769,0.628403917765354,3,3,0.1.0,2026-05-08T23:52:02
la_eugenia,2023-07,-9.652592382360693,-15.61834178585858,5.965749403497886,0.28630502064305396,7,7,0.1.0,2026-05-08T23:52:02
la_eugenia,2024-07,-9.768939395107454,-15.65823034653112,5.889290951423666,-0.11634701274676118,7,7,0.1.0,2026-05-08T23:52:02
la_eugenia,2025-07,-9.621756273700408,-15.57915093610202,5.957394662401612,0.14718312140704626,8,8,0.1.0,2026-05-08T23:52:04
la_eugenia,2026-07,,,,,0,0,0.1.0,2026-05-08T23:52:05
las_dolores,2018-07,-7.72847907487252,-15.957805066156151,8.22932599128363,,8,8,0.1.0,2026-04-28T09:48:22
las_dolores,2019-07,-7.49632541234056,-15.434386429499211,7.938061017158653,0.23215366253196024,2,2,0.1.0,2026-04-28T09:48:23
las_dolores,2020-07,-6.66889442742999,-14.542712298113024,7.873817870683034,0.8274309849105697,6,6,0.1.0,2026-04-28T09:48:24
las_dolores,2021-07,-7.47290275903978,-15.541739486610606,8.068836727570826,-0.8040083316097899,7,7,0.1.0,2026-04-28T09:48:25
las_dolores,2022-07,-7.391908912136069,-15.07474379506836,7.682834882932292,0.08099384690371103,3,3,0.1.0,2026-04-28T09:48:26
las_dolores,2023-07,-7.029051600560443,-15.12038423216362,8.091332631603178,0.36285731157562573,7,7,0.1.0,2026-04-28T09:48:27
las_dolores,2024-07,-7.018782612233217,-14.972792487629562,7.954009875396345,0.010268988327226225,7,7,0.1.0,2026-04-28T09:48:28
las_dolores,2025-07,-7.014754413474296,-14.9052324710113,7.8904780575370035,0.004028198758921242,8,8,0.1.0,2026-04-28T09:48:35
las_dolores,2026-07,,,,,0,0,0.1.0,2026-04-28T09:48:36
lomas_de_garupa,2018-07,-9.596231327443896,-16.296043813130314,6.699812485686417,,8,8,0.1.0,2026-04-28T09:51:37
lomas_de_garupa,2019-07,-9.32477671659619,-15.604871880555883,6.280095163959693,0.27145461084770517,2,2,0.1.0,2026-04-28T09:51:37
lomas_de_garupa,2020-07,-8.025557435526922,-14.54897615165677,6.523418716129848,1.2992192810692682,6,6,0.1.0,2026-04-28T09:51:38
lomas_de_garupa,2021-07,-9.029521310737614,-15.408081336133383,6.378560025395771,-1.003963875210692,7,7,0.1.0,2026-04-28T09:51:39
lomas_de_garupa,2022-07,-8.768711230220479,-14.929796258777603,6.161085028557125,0.2608100805171354,3,3,0.1.0,2026-04-28T09:51:40
lomas_de_garupa,2023-07,-8.39633798233124,-14.577145939916118,6.180807957584879,0.3723732478892394,7,7,0.1.0,2026-04-28T09:51:41
lomas_de_garupa,2024-07,-8.219987684996617,-14.395066098339662,6.175078413343044,0.17635029733462204,7,7,0.1.0,2026-04-28T09:51:42
lomas_de_garupa,2025-07,-7.995171465226529,-13.863880781800884,5.868709316574354,0.22481621977008803,8,8,0.1.0,2026-04-28T09:51:43
lomas_de_garupa,2026-07,,,,,0,0,0.1.0,2026-04-28T09:51:45
los_patitos,2018-07,-10.749609310068797,-17.789554153877678,7.039944843808881,,8,8,0.1.0,2026-05-08T23:50:51
los_patitos,2019-07,-10.440087544257995,-17.05228641930823,6.612198875050236,0.3095217658108016,2,2,0.1.0,2026-05-08T23:50:53
los_patitos,2020-07,-9.569597819361347,-16.0112656920149,6.441667872653552,0.8704897248966486,6,6,0.1.0,2026-05-08T23:50:54
los_patitos,2021-07,-10.479498030764201,-17.431132700727026,6.951634669962825,-0.9099002114028547,7,7,0.1.0,2026-05-08T23:50:55
los_patitos,2022-07,-10.073584813535085,-16.865464031321444,6.791879217786359,0.40591321722911644,3,3,0.1.0,2026-05-08T23:50:57
los_patitos,2023-07,-9.687485244521207,-16.34730124936183,6.659816004840623,0.38609956901387754,7,7,0.1.0,2026-05-08T23:50:59
los_patitos,2024-07,-9.660527534665365,-16.38061777395223,6.720090239286867,0.026957709855842893,7,7,0.1.0,2026-05-08T23:51:00
los_patitos,2025-07,-9.584843317051833,-16.03363642924629,6.448793112194457,0.0756842176135315,8,8,0.1.0,2026-05-08T23:51:01
los_patitos,2026-07,,,,,0,0,0.1.0,2026-05-08T23:51:03
luis_piedrabuena,2018-07,-6.967046813595604,-15.39439225034105,8.427345436745448,,8,8,0.1.0,2026-04-28T09:49:44
luis_piedrabuena,2019-07,-6.6328741130560775,-14.99115110053662,8.358276987480542,0.3341727005395265,2,2,0.1.0,2026-04-28T09:49:44
luis_piedrabuena,2020-07,-6.092008057902096,-14.373795323894482,8.281787265992385,0.5408660551539812,6,6,0.1.0,2026-04-28T09:49:45
luis_piedrabuena,2021-07,-7.072900972828622,-15.133212440882946,8.060311468054325,-0.9808929149265255,7,7,0.1.0,2026-04-28T09:49:46
luis_piedrabuena,2022-07,-6.712629042703044,-14.835787134730476,8.123158092027435,0.36027193012557746,3,3,0.1.0,2026-04-28T09:49:47
luis_piedrabuena,2023-07,-6.558024291911867,-14.690175063142474,8.132150771230608,0.15460475079117764,7,7,0.1.0,2026-04-28T09:49:50
luis_piedrabuena,2024-07,-6.445918681970061,-14.561545859134071,8.115627177164011,0.11210560994180607,7,7,0.1.0,2026-04-28T09:49:51
luis_piedrabuena,2025-07,-6.49338641736407,-14.509075067359516,8.015688649995445,-0.04746773539400895,8,8,0.1.0,2026-04-28T09:49:52
luis_piedrabuena,2026-07,,,,,0,0,0.1.0,2026-04-28T09:49:53
malvinas,2018-07,-9.338687624160913,-16.240255169610197,6.901567545449284,,8,8,0.1.0,2026-05-08T23:51:44
malvinas,2019-07,-9.02255429669273,-15.728406798793838,6.7058525021011075,0.316133327468183,2,2,0.1.0,2026-05-08T23:51:47
malvinas,2020-07,-8.103180030487302,-14.81296255793511,6.709782527447809,0.9193742662054287,6,6,0.1.0,2026-05-08T23:51:47
malvinas,2021-07,-8.885290136984874,-15.851446397261771,6.966156260276897,-0.7821101064975728,7,7,0.1.0,2026-05-08T23:51:49
malvinas,2022-07,-8.508375452695274,-15.251797251823227,6.743421799127953,0.3769146842896003,3,3,0.1.0,2026-05-08T23:51:51
malvinas,2023-07,-8.499068027946153,-15.075155212976377,6.576087185030223,0.00930742474912094,7,7,0.1.0,2026-05-08T23:51:52
malvinas,2024-07,-8.56965455158939,-15.0557682030139,6.48611365142451,-0.07058652364323592,7,7,0.1.0,2026-05-08T23:51:54
malvinas,2025-07,-8.290729246642842,-15.030565728385486,6.739836481742644,0.2789253049465472,8,8,0.1.0,2026-05-08T23:51:56
malvinas,2026-07,,,,,0,0,0.1.0,2026-05-08T23:51:58
miguel_lanus,2018-07,-6.755921265972153,-12.758409511747852,6.002488245775701,,8,8,0.1.0,2026-04-28T09:52:25
miguel_lanus,2019-07,-6.721808637990639,-12.470401360157448,5.7485927221668085,0.03411262798151338,2,2,0.1.0,2026-04-28T09:52:26
miguel_lanus,2020-07,-6.017810234527399,-12.239982271025111,6.222172036497712,0.70399840346324,6,6,0.1.0,2026-04-28T09:52:27
miguel_lanus,2021-07,-7.034245770760165,-12.64648019365503,5.612234422894865,-1.0164355362327662,7,7,0.1.0,2026-04-28T09:52:28
miguel_lanus,2022-07,-6.4256494695576105,-11.956689842062293,5.531040372504682,0.6085963012025548,3,3,0.1.0,2026-04-28T09:52:29
miguel_lanus,2023-07,-6.26499402167941,-11.952510254301137,5.687516232621725,0.16065544787820052,7,7,0.1.0,2026-04-28T09:52:30
miguel_lanus,2024-07,-6.208595366963778,-11.940887199209367,5.732291832245591,0.05639865471563166,7,7,0.1.0,2026-04-28T09:52:31
miguel_lanus,2025-07,-6.110855006861454,-11.70487802632438,5.5940230194629255,0.0977403601023239,8,8,0.1.0,2026-04-28T09:52:32
miguel_lanus,2026-07,,,,,0,0,0.1.0,2026-04-28T09:52:33
monsenor_kemerer,2018-07,-5.403112917402567,-14.64654642114665,9.243433503744082,,8,8,0.1.0,2026-04-28T09:50:19
monsenor_kemerer,2019-07,-5.059793290645926,-14.272703522473517,9.212910231827587,0.3433196267566414,2,2,0.1.0,2026-04-28T09:50:20
monsenor_kemerer,2020-07,-4.463570845738518,-13.740121928190325,9.276551082451808,0.5962224449074078,6,6,0.1.0,2026-04-28T09:50:22
monsenor_kemerer,2021-07,-5.013716263182263,-14.399665595867216,9.385949332684952,-0.550145417443745,7,7,0.1.0,2026-04-28T09:50:22
monsenor_kemerer,2022-07,-5.027206245147491,-14.218607190082883,9.191400944935394,-0.013489981965228104,3,3,0.1.0,2026-04-28T09:50:23
monsenor_kemerer,2023-07,-5.012364449648137,-14.204847603910336,9.1924831542622,0.014841795499354049,7,7,0.1.0,2026-04-28T09:50:25
monsenor_kemerer,2024-07,-4.740407547478232,-13.925605415203284,9.185197867725051,0.2719569021699053,7,7,0.1.0,2026-04-28T09:50:27
monsenor_kemerer,2025-07,-4.721766111322934,-13.6795637876289,8.957797676305965,0.01864143615529823,8,8,0.1.0,2026-04-28T09:50:29
monsenor_kemerer,2026-07,,,,,0,0,0.1.0,2026-04-28T09:50:31
nemesio_parma,2018-07,-11.83810674742266,-18.39958232629533,6.561475578872676,,8,8,0.1.0,2026-04-28T09:53:10
nemesio_parma,2019-07,-11.397026374009116,-17.49435889534676,6.097332521337645,0.4410803734135449,2,2,0.1.0,2026-04-28T09:53:11
nemesio_parma,2020-07,-10.448359098567446,-16.574258444706487,6.125899346139041,0.9486672754416698,6,6,0.1.0,2026-04-28T09:53:12
nemesio_parma,2021-07,-11.191528815535596,-17.733827871728845,6.542299056193249,-0.7431697169681506,7,7,0.1.0,2026-04-28T09:53:13
nemesio_parma,2022-07,-10.601987583990336,-16.566193598948885,5.964206014958549,0.58954123154526,3,3,0.1.0,2026-04-28T09:53:14
nemesio_parma,2023-07,-10.622936154230056,-16.64611294259266,6.023176788362601,-0.02094857023971919,7,7,0.1.0,2026-04-28T09:53:15
nemesio_parma,2024-07,-10.55781552040368,-16.555260901256695,5.997445380853016,0.06512063382637479,7,7,0.1.0,2026-04-28T09:53:16
nemesio_parma,2025-07,-10.198495075854089,-16.062420982233125,5.863925906379038,0.3593204445495921,8,8,0.1.0,2026-04-28T09:53:18
nemesio_parma,2026-07,,,,,0,0,0.1.0,2026-04-28T09:53:19
norte,2018-07,-9.923441120713658,-16.284062861168437,6.3606217404547785,,8,8,0.1.0,2026-04-28T09:52:33
norte,2019-07,-9.618537247247795,-15.59793473500542,5.9793974877576215,0.3049038734658627,2,2,0.1.0,2026-04-28T09:52:35
norte,2020-07,-8.826477681856858,-14.90043761961565,6.073959937758792,0.7920595653909377,6,6,0.1.0,2026-04-28T09:52:36
