poligono_id,anio,estacion,uhi_vs_rural_mean,uhi_vs_ciudad_mean,lst_mean,n_meses
el_laurel,2022,primavera,-1.86,-3.73,28.65,3
el_laurel,2022,verano,-1.77,-5.07,38.74,2
el_laurel,2023,invierno,-0.67,-1.52,24.36,3
el_laurel,2023,otono,-1.09,-2.7,27.17,3
el_laurel,2023,primavera,-1.76,-4.63,30.5,3
el_laurel,2023,verano,-3.86,-5.15,36.47,3
el_laurel,2024,invierno,0.18,-1.13,18.05,3
el_laurel,2024,otono,-2.03,-2.46,26.53,3
el_laurel,2024,primavera,-0.78,-4.24,29.45,3
el_laurel,2024,verano,-0.05,-5.37,37.43,3
el_laurel,2025,invierno,-0.55,-1.37,16.37,3
el_laurel,2025,otono,-1.41,-2.2,26.76,3
el_laurel,2025,primavera,-0.8,-4.03,29.57,3
el_laurel,2025,verano,-2.32,-4.93,35.93,3
el_laurel,2026,verano,-2.43,-5.5,35.1,3
el_palomar,2018,invierno,-0.13,-0.39,21.72,1
el_palomar,2018,otono,1.66,0.7,30.42,3
el_palomar,2018,primavera,4.39,2.09,35.96,3
el_palomar,2018,verano,2.04,2.03,37.23,1
el_palomar,2019,invierno,0.42,-0.32,22.14,2
el_palomar,2019,otono,4.68,2.0,35.47,2
el_palomar,2019,primavera,5.43,1.99,36.4,3
el_palomar,2019,verano,5.14,2.18,40.59,2
el_palomar,2020,invierno,0.52,-0.01,23.09,1
el_palomar,2020,otono,3.0,0.55,27.56,3
el_palomar,2020,primavera,1.94,0.92,40.7,2
el_palomar,2020,verano,5.07,2.27,41.12,2
el_palomar,2021,invierno,-0.68,-0.34,18.54,2
el_palomar,2021,otono,0.78,0.87,31.86,3
el_palomar,2021,primavera,5.11,2.25,37.96,3
el_palomar,2021,verano,2.84,1.16,41.77,2
el_palomar,2022,invierno,2.34,0.64,22.86,2
el_palomar,2022,otono,1.94,0.8,27.53,3
el_palomar,2022,primavera,3.36,1.5,33.87,3
el_palomar,2022,verano,4.9,1.6,45.41,2
el_palomar,2023,invierno,0.94,0.1,25.98,3
el_palomar,2023,otono,2.32,0.71,30.58,3
el_palomar,2023,primavera,4.83,1.96,37.1,3
el_palomar,2023,verano,2.9,1.61,43.24,3
el_palomar,2024,invierno,1.32,0.59,20.23,2
el_palomar,2024,otono,-0.23,-0.67,28.32,3
el_palomar,2024,primavera,5.32,1.86,35.55,3
el_palomar,2024,verano,8.19,2.88,45.68,3
el_palomar,2025,invierno,0.62,-0.2,17.53,3
el_palomar,2025,otono,1.01,0.22,29.18,3
el_palomar,2025,primavera,5.51,2.28,35.88,3
el_palomar,2025,verano,4.58,1.97,42.83,3
el_palomar,2026,otono,5.04,0.59,38.41,1
el_palomar,2026,verano,5.29,2.22,42.83,3
fatima,2018,invierno,0.36,0.1,22.21,1
fatima,2018,otono,0.77,-0.19,29.53,3
fatima,2018,primavera,0.03,-2.27,31.61,3
fatima,2018,verano,-1.49,-1.5,33.7,1
fatima,2019,invierno,1.51,0.76,23.23,2
fatima,2019,otono,1.25,-1.44,32.03,2
fatima,2019,primavera,2.25,-1.18,33.22,3
fatima,2019,verano,3.44,0.48,38.89,2
fatima,2020,invierno,0.2,-0.33,22.77,1
fatima,2020,otono,1.92,-0.53,26.47,3
fatima,2020,primavera,0.78,-0.24,39.54,2
fatima,2020,verano,1.67,-1.14,37.72,2
fatima,2021,invierno,-0.17,0.0,22.23,1
fatima,2021,otono,-0.62,-0.66,33.91,2
fatima,2021,primavera,2.29,-0.56,35.15,3
fatima,2021,verano,0.35,-1.34,39.28,2
fatima,2022,invierno,0.36,-1.34,20.88,2
fatima,2022,otono,0.56,-0.58,26.14,3
fatima,2022,primavera,1.94,0.07,32.44,3
fatima,2022,verano,2.33,-0.98,42.83,2
fatima,2023,invierno,1.12,0.58,27.66,2
fatima,2023,otono,0.98,-0.63,29.24,3
fatima,2023,primavera,2.49,-0.38,34.75,3
fatima,2023,verano,-0.56,-1.85,39.78,3
fatima,2024,invierno,-1.57,-2.29,17.35,2
fatima,2024,otono,-1.0,-1.43,27.56,3
fatima,2024,primavera,1.43,-2.03,31.67,3
fatima,2024,verano,3.17,-2.15,40.65,3
fatima,2025,invierno,1.4,0.59,18.32,3
fatima,2025,otono,1.45,0.66,29.62,3
fatima,2025,primavera,1.63,-1.6,32.0,3
fatima,2025,verano,1.78,-0.83,40.03,3
fatima,2026,otono,4.65,0.2,38.02,1
fatima,2026,verano,1.77,-1.3,39.31,3
federal,2018,invierno,0.18,-0.08,22.03,1
federal,2018,otono,0.71,-0.25,29.47,3
federal,2018,primavera,0.69,-1.61,32.26,3
federal,2018,verano,-0.27,-0.28,34.92,1
federal,2019,invierno,0.26,-0.48,21.98,2
federal,2019,otono,0.38,-2.3,31.17,2
federal,2019,primavera,-0.47,-3.9,30.5,3
federal,2019,verano,-3.23,-6.18,32.22,2
federal,2020,invierno,0.5,-0.03,23.07,1
federal,2020,otono,-2.92,-5.38,21.63,3
federal,2020,primavera,1.04,0.03,39.8,2
federal,2020,verano,1.29,-1.52,37.33,2
federal,2021,invierno,0.61,0.78,23.01,1
federal,2021,otono,0.18,0.14,34.7,2
federal,2021,primavera,1.3,-1.55,34.16,3
federal,2021,verano,0.98,-0.83,43.5,1
federal,2022,invierno,-0.16,-1.86,20.37,2
federal,2022,otono,0.54,-0.6,26.13,3
federal,2022,primavera,0.98,-0.89,31.48,3
federal,2022,verano,0.88,-2.42,41.39,2
federal,2023,invierno,-0.3,-1.14,24.74,3
federal,2023,otono,0.86,-0.74,29.13,3
federal,2023,primavera,0.52,-2.36,32.78,3
federal,2023,verano,0.45,-0.84,40.79,3
federal,2024,invierno,-0.46,-1.18,18.46,2
federal,2024,otono,0.67,0.24,29.23,3
federal,2024,primavera,-0.41,-3.87,29.82,3
federal,2024,verano,1.61,-3.08,38.2,2
federal,2025,invierno,-0.51,-1.33,16.41,3
federal,2025,otono,0.22,-0.34,31.77,2
federal,2025,primavera,-0.2,-2.64,28.18,2
federal,2025,verano,0.91,-1.7,39.16,3
federal,2026,verano,0.57,-2.5,38.11,3
itaembe_guazu,2018,invierno,0.57,0.31,22.42,1
itaembe_guazu,2018,otono,0.24,-0.72,29.01,3
itaembe_guazu,2018,primavera,1.47,-0.83,33.05,3
itaembe_guazu,2018,verano,0.11,0.1,35.3,1
itaembe_guazu,2019,invierno,0.42,-0.32,22.14,2
itaembe_guazu,2019,otono,1.64,-1.03,32.44,2
itaembe_guazu,2019,primavera,3.82,0.38,34.79,3
itaembe_guazu,2019,verano,2.79,-0.16,38.24,2
itaembe_guazu,2020,invierno,0.68,0.15,23.25,1
itaembe_guazu,2020,otono,3.38,0.93,27.94,3
itaembe_guazu,2020,primavera,1.61,0.59,40.37,2
itaembe_guazu,2020,verano,2.5,-0.31,38.54,2
itaembe_guazu,2021,invierno,-0.63,-0.29,18.59,2
itaembe_guazu,2021,otono,0.05,0.14,31.13,3
itaembe_guazu,2021,primavera,1.64,-1.21,34.5,3
itaembe_guazu,2021,verano,2.7,1.01,41.62,2
itaembe_guazu,2022,invierno,1.34,-0.36,21.86,2
itaembe_guazu,2022,otono,0.66,-0.49,26.24,3
itaembe_guazu,2022,primavera,0.62,-1.25,31.12,3
itaembe_guazu,2022,verano,4.26,0.96,44.78,2
itaembe_guazu,2023,invierno,0.68,-0.17,25.71,3
itaembe_guazu,2023,otono,0.99,-0.62,29.26,3
itaembe_guazu,2023,primavera,1.41,-1.47,33.67,3
itaembe_guazu,2023,verano,1.95,0.65,42.28,3
itaembe_guazu,2024,invierno,0.88,-0.43,18.75,3
itaembe_guazu,2024,otono,-0.01,-0.44,28.55,3
itaembe_guazu,2024,primavera,3.3,-0.15,33.54,3
itaembe_guazu,2024,verano,4.97,-0.35,42.45,3
itaembe_guazu,2025,invierno,0.23,-0.59,17.15,3
itaembe_guazu,2025,otono,0.66,-0.13,28.83,3
itaembe_guazu,2025,primavera,1.38,-1.85,31.75,3
itaembe_guazu,2025,verano,3.14,0.53,41.39,3
itaembe_guazu,2026,otono,5.38,0.93,38.75,1
itaembe_guazu,2026,verano,3.03,-0.04,40.56,3
itaembe_mini,2018,invierno,1.28,1.02,23.13,1
itaembe_mini,2018,otono,0.73,-0.22,29.5,3
itaembe_mini,2018,primavera,2.67,0.37,34.24,3
itaembe_mini,2018,verano,0.25,0.24,35.44,1
itaembe_mini,2019,invierno,1.64,0.89,23.36,2
itaembe_mini,2019,otono,4.84,2.16,35.63,2
itaembe_mini,2019,primavera,4.12,0.68,35.09,3
itaembe_mini,2019,verano,2.86,-0.1,38.31,2
itaembe_mini,2020,invierno,1.48,0.95,24.05,1
itaembe_mini,2020,otono,3.78,1.33,28.34,3
itaembe_mini,2020,primavera,1.6,0.57,40.36,2
itaembe_mini,2020,verano,3.06,0.26,39.11,2
itaembe_mini,2021,invierno,0.35,0.7,19.57,2
itaembe_mini,2021,otono,0.09,0.18,31.17,3
itaembe_mini,2021,primavera,3.19,0.34,36.05,3
itaembe_mini,2021,verano,2.06,0.38,40.99,2
itaembe_mini,2022,invierno,2.5,0.8,23.02,2
itaembe_mini,2022,otono,1.86,0.72,27.45,3
itaembe_mini,2022,primavera,1.78,-0.08,32.29,3
itaembe_mini,2022,verano,4.63,1.32,45.14,2
itaembe_mini,2023,invierno,1.65,0.81,26.69,3
itaembe_mini,2023,otono,2.24,0.63,30.51,3
itaembe_mini,2023,primavera,3.13,0.26,35.4,3
itaembe_mini,2023,verano,2.2,0.9,42.53,3
itaembe_mini,2024,invierno,1.51,0.2,19.39,3
itaembe_mini,2024,otono,1.07,0.64,29.63,3
itaembe_mini,2024,primavera,4.41,0.96,34.65,3
itaembe_mini,2024,verano,5.03,-0.29,42.51,3
itaembe_mini,2025,invierno,1.14,0.32,18.05,3
itaembe_mini,2025,otono,1.39,0.6,29.56,3
itaembe_mini,2025,primavera,3.53,0.31,33.91,3
itaembe_mini,2025,verano,2.82,0.21,41.07,3
itaembe_mini,2026,otono,4.53,0.08,37.9,1
itaembe_mini,2026,verano,2.81,-0.25,40.35,3
itaembe_pora,2018,invierno,0.56,0.3,22.41,1
itaembe_pora,2018,otono,-0.45,-1.4,28.32,3
itaembe_pora,2018,primavera,2.28,-0.02,33.86,3
itaembe_pora,2018,verano,-0.34,-0.35,34.85,1
itaembe_pora,2019,invierno,0.95,0.21,22.67,2
itaembe_pora,2019,otono,4.29,1.61,35.08,2
itaembe_pora,2019,primavera,3.85,0.42,34.82,3
itaembe_pora,2019,verano,3.47,0.52,38.92,2
itaembe_pora,2020,invierno,0.75,0.22,23.32,1
itaembe_pora,2020,otono,3.11,0.66,27.66,3
itaembe_pora,2020,primavera,1.19,0.18,39.96,2
itaembe_pora,2020,verano,2.8,-0.01,38.84,2
itaembe_pora,2021,invierno,-0.26,0.08,18.95,2
itaembe_pora,2021,otono,-0.08,0.01,31.0,3
itaembe_pora,2021,primavera,2.74,-0.12,35.59,3
itaembe_pora,2021,verano,1.92,0.24,40.85,2
itaembe_pora,2022,invierno,2.16,0.47,22.69,2
itaembe_pora,2022,otono,1.56,0.42,27.15,3
itaembe_pora,2022,primavera,1.8,-0.06,32.31,3
itaembe_pora,2022,verano,3.84,0.53,44.34,2
itaembe_pora,2023,invierno,1.62,0.78,26.66,3
itaembe_pora,2023,otono,2.3,0.69,30.56,3
itaembe_pora,2023,primavera,2.99,0.11,35.25,3
itaembe_pora,2023,verano,2.35,1.06,42.69,3
itaembe_pora,2024,invierno,1.4,0.68,20.32,2
itaembe_pora,2024,otono,1.3,0.86,29.85,3
itaembe_pora,2024,primavera,4.62,1.16,34.85,3
itaembe_pora,2024,verano,5.17,-0.15,42.65,3
itaembe_pora,2025,invierno,1.15,0.33,18.07,3
itaembe_pora,2025,otono,1.23,0.44,29.4,3
itaembe_pora,2025,primavera,3.13,-0.09,33.51,3
itaembe_pora,2025,verano,3.12,0.51,41.37,3
itaembe_pora,2026,otono,7.2,2.75,40.57,1
itaembe_pora,2026,verano,3.21,0.14,40.75,3
las_dolores,2018,invierno,0.96,0.7,22.81,1
las_dolores,2018,otono,1.88,0.92,30.64,3
las_dolores,2018,primavera,2.05,-0.25,33.63,3
las_dolores,2018,verano,-0.51,-0.52,34.68,1
las_dolores,2019,invierno,1.01,0.26,22.73,2
las_dolores,2019,otono,2.39,-0.29,33.18,2
las_dolores,2019,primavera,3.75,0.31,34.72,3
las_dolores,2019,verano,1.03,-1.93,36.48,2
las_dolores,2020,invierno,0.9,0.37,23.47,1
las_dolores,2020,otono,3.05,0.59,27.6,3
las_dolores,2020,primavera,1.18,0.16,39.94,2
las_dolores,2020,verano,2.16,-0.66,38.2,2
las_dolores,2021,invierno,-0.32,0.02,18.9,2
las_dolores,2021,otono,-0.08,0.01,31.0,3
las_dolores,2021,primavera,2.23,-0.62,35.09,3
las_dolores,2021,verano,1.64,-0.05,40.56,2
las_dolores,2022,invierno,1.97,0.28,22.5,2
las_dolores,2022,otono,1.44,0.3,27.03,3
las_dolores,2022,primavera,1.15,-0.72,31.65,3
las_dolores,2022,verano,3.96,0.66,44.46,2
las_dolores,2023,invierno,1.1,0.26,26.14,3
las_dolores,2023,otono,1.87,0.27,30.14,3
las_dolores,2023,primavera,2.53,-0.34,34.79,3
las_dolores,2023,verano,1.34,0.05,41.67,3
las_dolores,2024,invierno,2.85,1.54,20.72,3
las_dolores,2024,otono,0.94,0.51,29.5,3
las_dolores,2024,primavera,3.87,0.42,34.11,3
las_dolores,2024,verano,4.35,-0.97,41.84,3
las_dolores,2025,invierno,0.88,0.06,17.79,3
las_dolores,2025,otono,1.05,0.26,29.22,3
las_dolores,2025,primavera,2.82,-0.41,33.19,3
las_dolores,2025,verano,2.78,0.17,41.03,3
las_dolores,2026,otono,6.67,2.22,40.04,1
las_dolores,2026,verano,2.95,-0.12,40.49,3
lomas_de_garupa,2018,invierno,0.77,0.51,22.62,1
lomas_de_garupa,2018,otono,1.29,0.33,30.06,3
lomas_de_garupa,2018,primavera,0.93,-1.36,32.51,3
lomas_de_garupa,2018,verano,-0.74,-0.75,34.45,1
lomas_de_garupa,2019,invierno,1.04,0.3,22.76,2
lomas_de_garupa,2019,otono,1.93,-0.75,32.72,2
lomas_de_garupa,2019,primavera,1.92,-1.52,32.89,3
lomas_de_garupa,2019,verano,3.5,0.54,38.94,2
lomas_de_garupa,2020,invierno,0.84,0.31,23.41,1
lomas_de_garupa,2020,otono,1.61,-0.84,26.17,3
lomas_de_garupa,2020,primavera,2.41,1.39,41.17,2
lomas_de_garupa,2020,verano,3.24,0.43,39.28,2
lomas_de_garupa,2021,invierno,1.14,1.31,23.54,1
lomas_de_garupa,2021,otono,0.18,0.14,34.7,2
lomas_de_garupa,2021,primavera,2.56,-0.29,35.42,3
lomas_de_garupa,2021,verano,2.36,0.55,44.88,1
lomas_de_garupa,2022,invierno,0.57,-1.12,21.1,2
lomas_de_garupa,2022,otono,1.23,0.09,26.82,3
lomas_de_garupa,2022,primavera,1.98,0.11,32.48,3
lomas_de_garupa,2022,verano,2.98,-0.32,43.48,2
lomas_de_garupa,2023,invierno,0.58,0.03,27.12,2
lomas_de_garupa,2023,otono,1.04,-0.57,29.31,3
lomas_de_garupa,2023,primavera,2.15,-0.73,34.41,3
lomas_de_garupa,2023,verano,0.95,-0.35,41.28,3
lomas_de_garupa,2024,invierno,0.62,-0.1,19.54,2
lomas_de_garupa,2024,otono,1.89,1.46,30.45,3
lomas_de_garupa,2024,primavera,1.8,-1.65,32.04,3
lomas_de_garupa,2024,verano,4.11,-0.58,40.7,2
lomas_de_garupa,2025,invierno,0.95,0.13,17.86,3
lomas_de_garupa,2025,otono,-0.26,-0.82,31.29,2
lomas_de_garupa,2025,primavera,1.24,-1.2,29.62,2
lomas_de_garupa,2025,verano,1.72,-0.89,39.97,3
lomas_de_garupa,2026,verano,2.89,-0.18,40.42,3
luis_piedrabuena,2018,invierno,0.46,0.2,22.31,1
luis_piedrabuena,2018,otono,0.93,-0.03,29.7,3
luis_piedrabuena,2018,primavera,2.12,-0.17,33.7,3
luis_piedrabuena,2018,verano,-0.67,-0.68,34.52,1
luis_piedrabuena,2019,invierno,0.75,0.0,22.47,2
luis_piedrabuena,2019,otono,1.42,-1.25,32.22,2
luis_piedrabuena,2019,primavera,3.4,-0.04,34.37,3
luis_piedrabuena,2019,verano,0.92,-2.04,36.36,2
luis_piedrabuena,2020,invierno,0.78,0.25,23.35,1
luis_piedrabuena,2020,otono,2.54,0.09,27.09,3
luis_piedrabuena,2020,primavera,0.55,-0.47,39.31,2
luis_piedrabuena,2020,verano,2.28,-0.53,38.32,2
luis_piedrabuena,2021,invierno,-0.1,0.25,19.12,2
luis_piedrabuena,2021,otono,-0.29,-0.2,30.79,3
luis_piedrabuena,2021,primavera,2.65,-0.2,35.51,3
luis_piedrabuena,2021,verano,1.16,-0.52,40.09,2
luis_piedrabuena,2022,invierno,1.6,-0.09,22.13,2
luis_piedrabuena,2022,otono,1.36,0.22,26.95,3
luis_piedrabuena,2022,primavera,0.58,-1.29,31.09,3
luis_piedrabuena,2022,verano,3.01,-0.29,43.52,2
luis_piedrabuena,2023,invierno,0.85,0.01,25.89,3
luis_piedrabuena,2023,otono,1.67,0.06,29.94,3
luis_piedrabuena,2023,primavera,2.81,-0.06,35.07,3
luis_piedrabuena,2023,verano,0.81,-0.48,41.15,3
luis_piedrabuena,2024,invierno,1.92,0.61,19.8,3
luis_piedrabuena,2024,otono,-0.65,-1.08,27.91,3
luis_piedrabuena,2024,primavera,3.75,0.29,33.98,3
luis_piedrabuena,2024,verano,4.59,-0.73,42.07,3
luis_piedrabuena,2025,invierno,0.51,-0.31,17.43,3
luis_piedrabuena,2025,otono,0.37,-0.42,28.54,3
luis_piedrabuena,2025,primavera,3.21,-0.01,33.59,3
luis_piedrabuena,2025,verano,1.88,-0.73,40.13,3
luis_piedrabuena,2026,otono,4.19,-0.26,37.56,1
luis_piedrabuena,2026,verano,2.61,-0.46,40.14,3
miguel_lanus,2018,invierno,0.48,0.22,22.33,1
miguel_lanus,2018,otono,0.9,-0.05,29.67,3
miguel_lanus,2018,primavera,2.13,-0.17,33.7,3
miguel_lanus,2018,verano,-1.02,-1.03,34.17,1
miguel_lanus,2019,invierno,1.27,0.54,23.0,2
miguel_lanus,2019,otono,1.76,-0.92,32.54,2
miguel_lanus,2019,primavera,3.42,-0.02,34.39,3
miguel_lanus,2019,verano,4.58,1.62,40.02,2
miguel_lanus,2020,invierno,0.35,-0.18,22.92,1
miguel_lanus,2020,otono,2.48,0.02,27.03,3
miguel_lanus,2020,primavera,0.4,-0.62,39.17,2
miguel_lanus,2020,verano,2.75,-0.05,38.8,2
miguel_lanus,2021,invierno,-0.6,-0.43,21.8,1
miguel_lanus,2021,otono,-0.08,-0.12,34.44,2
miguel_lanus,2021,primavera,2.48,-0.37,35.34,3
miguel_lanus,2021,verano,1.17,-0.51,40.1,2
miguel_lanus,2022,invierno,0.94,-0.76,21.46,2
miguel_lanus,2022,otono,0.1,-1.04,25.69,3
miguel_lanus,2022,primavera,2.26,0.4,32.77,3
miguel_lanus,2022,verano,2.94,-0.36,43.44,2
miguel_lanus,2023,invierno,0.86,0.02,25.9,3
miguel_lanus,2023,otono,1.33,-0.28,29.6,3
miguel_lanus,2023,primavera,3.66,0.78,35.92,3
miguel_lanus,2023,verano,0.46,-0.84,40.79,3
miguel_lanus,2024,invierno,-0.92,-1.64,18.0,2
miguel_lanus,2024,otono,-0.91,-1.35,27.64,3
miguel_lanus,2024,primavera,2.36,-1.1,32.59,3
miguel_lanus,2024,verano,4.61,-0.71,42.09,3
miguel_lanus,2025,invierno,1.84,1.02,18.76,3
miguel_lanus,2025,otono,1.47,0.68,29.64,3
miguel_lanus,2025,primavera,3.33,0.11,33.71,3
miguel_lanus,2025,verano,2.48,-0.13,40.73,3
miguel_lanus,2026,otono,6.24,1.79,39.61,1
miguel_lanus,2026,verano,2.87,-0.2,40.4,3
monsenor_kemerer,2018,invierno,0.45,0.19,22.3,1
monsenor_kemerer,2018,otono,0.25,-0.71,29.02,3
monsenor_kemerer,2018,primavera,3.19,0.89,34.76,3
monsenor_kemerer,2018,verano,0.34,0.33,35.53,1
monsenor_kemerer,2019,invierno,0.84,0.1,22.56,2
monsenor_kemerer,2019,otono,2.11,-0.57,32.9,2
monsenor_kemerer,2019,primavera,4.45,1.02,35.42,3
monsenor_kemerer,2019,verano,1.38,-1.57,36.84,2
monsenor_kemerer,2020,invierno,0.84,0.31,23.41,1
monsenor_kemerer,2020,otono,3.33,0.88,27.88,3
monsenor_kemerer,2020,primavera,1.05,0.03,39.81,2
monsenor_kemerer,2020,verano,3.06,0.25,39.1,2
monsenor_kemerer,2021,invierno,-0.23,0.12,18.99,2
monsenor_kemerer,2021,otono,-1.61,-1.52,29.47,3
monsenor_kemerer,2021,primavera,3.92,1.07,36.78,3
monsenor_kemerer,2021,verano,2.15,0.46,41.08,2
monsenor_kemerer,2022,invierno,2.37,0.68,22.9,2
monsenor_kemerer,2022,otono,1.53,0.39,27.12,3
monsenor_kemerer,2022,primavera,2.09,0.22,32.6,3
monsenor_kemerer,2022,verano,3.46,0.15,43.96,2
monsenor_kemerer,2023,invierno,1.39,0.55,26.43,3
monsenor_kemerer,2023,otono,1.96,0.36,30.23,3
monsenor_kemerer,2023,primavera,2.84,-0.04,35.1,3
monsenor_kemerer,2023,verano,2.0,0.71,42.33,3
monsenor_kemerer,2024,invierno,1.02,-0.29,18.89,3
monsenor_kemerer,2024,otono,-0.27,-0.71,28.28,3
monsenor_kemerer,2024,primavera,4.1,0.64,34.33,3
monsenor_kemerer,2024,verano,6.2,0.88,43.68,3
monsenor_kemerer,2025,invierno,0.82,0.0,17.74,3
monsenor_kemerer,2025,otono,0.88,0.09,29.05,3
monsenor_kemerer,2025,primavera,4.26,1.04,34.64,3
monsenor_kemerer,2025,verano,2.41,-0.2,40.66,3
monsenor_kemerer,2026,verano,3.24,0.17,40.78,3
nemesio_parma,2018,invierno,0.93,0.67,22.78,1
nemesio_parma,2018,otono,-0.46,-1.42,28.31,3
nemesio_parma,2018,primavera,-0.37,-2.67,31.2,3
nemesio_parma,2018,verano,-3.2,-3.21,31.99,1
nemesio_parma,2019,invierno,-0.62,-1.36,21.11,2
nemesio_parma,2019,otono,-1.03,-3.71,29.76,2
nemesio_parma,2019,primavera,0.49,-2.95,31.46,3
nemesio_parma,2019,verano,-4.85,-7.8,30.6,2
nemesio_parma,2020,invierno,0.61,0.08,23.18,1
nemesio_parma,2020,otono,2.19,-0.26,26.75,3
nemesio_parma,2020,primavera,-1.55,-2.57,37.21,2
nemesio_parma,2020,verano,-1.98,-4.8,34.06,2
nemesio_parma,2021,invierno,-0.52,-0.18,18.7,2
nemesio_parma,2021,otono,-1.14,-1.06,29.93,3
nemesio_parma,2021,primavera,-1.41,-4.27,31.44,3
nemesio_parma,2021,verano,-1.28,-2.96,37.64,2
nemesio_parma,2022,invierno,1.27,-0.43,21.8,2
nemesio_parma,2022,otono,-0.47,-1.61,25.12,3
nemesio_parma,2022,primavera,-2.09,-3.96,28.42,3
nemesio_parma,2022,verano,-0.2,-3.5,40.32,2
nemesio_parma,2023,invierno,0.17,-0.67,25.21,3
nemesio_parma,2023,otono,-0.78,-2.38,27.49,3
nemesio_parma,2023,primavera,-1.22,-4.1,31.04,3
nemesio_parma,2023,verano,-1.48,-2.77,38.85,3
nemesio_parma,2024,invierno,1.77,0.46,19.65,3
nemesio_parma,2024,otono,-1.79,-2.22,26.77,3
nemesio_parma,2024,primavera,-1.19,-4.64,29.05,3
nemesio_parma,2024,verano,-0.77,-6.09,36.71,3
nemesio_parma,2025,invierno,0.01,-0.81,16.92,3
nemesio_parma,2025,otono,-0.42,-1.21,27.75,3
nemesio_parma,2025,primavera,-1.4,-4.62,28.98,3
nemesio_parma,2025,verano,-2.04,-4.65,36.21,3
nemesio_parma,2026,otono,3.07,-1.38,36.44,1
nemesio_parma,2026,verano,-2.38,-5.44,35.16,3
norte,2018,invierno,-1.1,-1.36,20.75,1
norte,2018,otono,-0.75,-1.71,28.02,3
norte,2018,primavera,-0.74,-3.03,30.84,3
norte,2018,verano,0.18,0.17,35.37,1
norte,2019,invierno,-0.84,-1.59,20.88,2
norte,2019,otono,0.29,-2.39,31.08,2
norte,2019,primavera,-1.22,-4.65,29.75,3
norte,2019,verano,-0.95,-5.4,35.87,1
norte,2020,invierno,-0.66,-1.19,21.91,1
norte,2020,otono,-2.15,-4.61,22.4,3
norte,2020,primavera,-0.73,-1.75,38.03,2
norte,2020,verano,-0.77,-3.58,35.28,2
norte,2021,invierno,-0.25,-0.08,22.15,1
norte,2021,otono,-0.2,-0.24,34.32,2
norte,2021,primavera,-0.31,-3.17,32.54,3
norte,2021,verano,-1.17,-2.98,41.35,1
norte,2022,invierno,-0.99,-2.68,19.54,2
norte,2022,otono,-0.68,-1.82,24.91,3
norte,2022,primavera,-0.51,-2.37,30.0,3
norte,2022,verano,-0.54,-3.84,39.97,2
norte,2023,invierno,-2.44,-3.28,22.6,3
norte,2023,otono,-0.79,-2.4,27.47,3
norte,2023,primavera,-0.13,-3.01,32.13,3
norte,2023,verano,-0.78,-2.08,39.55,3
norte,2024,invierno,-0.8,-1.52,18.12,2
norte,2024,otono,0.26,-0.17,28.82,3
norte,2024,primavera,-0.55,-4.01,29.69,3
norte,2024,verano,0.53,-4.16,37.12,2
norte,2025,invierno,-1.1,-1.92,15.82,3
norte,2025,otono,-0.99,-1.55,30.56,2
norte,2025,primavera,-0.18,-2.62,28.2,2
norte,2025,verano,-1.58,-4.19,36.67,3
norte,2026,verano,-0.74,-3.8,36.8,3
nu_pora,2018,invierno,-0.05,-0.31,21.8,1
nu_pora,2018,otono,0.47,-0.48,29.24,3
nu_pora,2018,primavera,0.29,-2.0,31.87,3
nu_pora,2018,verano,-1.55,-1.56,33.64,1
nu_pora,2019,invierno,0.58,-0.15,22.31,2
nu_pora,2019,otono,1.76,-0.92,32.54,2
nu_pora,2019,primavera,1.57,-1.87,32.54,3
nu_pora,2019,verano,3.66,0.7,39.11,2
nu_pora,2020,invierno,-0.03,-0.56,22.54,1
nu_pora,2020,otono,1.72,-0.73,26.28,3
nu_pora,2020,primavera,1.46,0.44,40.22,2
nu_pora,2020,verano,2.25,-0.55,38.3,2
nu_pora,2021,invierno,0.65,0.82,23.05,1
nu_pora,2021,otono,-0.26,-0.3,34.26,2
nu_pora,2021,primavera,2.41,-0.45,35.26,3
nu_pora,2021,verano,0.74,-0.94,39.67,2
nu_pora,2022,invierno,0.25,-1.44,20.78,2
nu_pora,2022,otono,0.81,-0.33,26.4,3
nu_pora,2022,primavera,2.04,0.18,32.55,3
nu_pora,2022,verano,2.51,-0.79,43.02,2
nu_pora,2023,invierno,0.62,0.07,27.15,2
nu_pora,2023,otono,1.33,-0.27,29.6,3
nu_pora,2023,primavera,2.82,-0.06,35.08,3
nu_pora,2023,verano,-0.31,-1.6,40.03,3
nu_pora,2024,invierno,-0.43,-1.15,18.49,2
nu_pora,2024,otono,1.55,1.12,30.11,3
nu_pora,2024,primavera,2.4,-1.06,32.63,3
nu_pora,2024,verano,3.61,-1.08,40.2,2
nu_pora,2025,invierno,1.27,0.46,18.19,3
nu_pora,2025,otono,-0.68,-1.25,30.87,2
nu_pora,2025,primavera,1.96,-0.48,30.35,2
nu_pora,2025,verano,2.33,-0.28,40.58,3
nu_pora,2026,verano,3.17,0.11,40.71,3
posadas_completa,2018,invierno,0.49,0.23,22.34,1
posadas_completa,2018,otono,0.57,-0.39,29.33,3
posadas_completa,2018,primavera,1.83,-0.46,33.41,3
posadas_completa,2018,verano,-0.61,-0.62,34.58,1
posadas_completa,2019,invierno,0.58,-0.16,22.3,2
posadas_completa,2019,otono,2.11,-0.57,32.9,2
