poligono_id,fecha,anio,mes,viirs_mean,viirs_sum
fatima,2015-07-01,2015,7,24.8611,94.76
fatima,2016-01-01,2016,1,28.0055,106.75
fatima,2016-07-01,2016,7,34.1481,130.16
fatima,2017-01-01,2017,1,30.3648,115.74
fatima,2017-07-01,2017,7,31.4436,119.86
fatima,2018-01-01,2018,1,25.7844,98.28
fatima,2018-07-01,2018,7,29.7217,113.29
fatima,2019-01-01,2019,1,22.3019,85.01
fatima,2019-07-01,2019,7,30.6034,116.65
fatima,2020-01-01,2020,1,26.5685,101.27
fatima,2020-07-01,2020,7,26.1864,99.82
fatima,2021-01-01,2021,1,24.2942,92.6
fatima,2021-07-01,2021,7,28.293,107.85
fatima,2022-01-01,2022,1,30.4956,116.24
fatima,2022-07-01,2022,7,30.6953,117.0
fatima,2023-01-01,2023,1,29.5458,112.62
fatima,2023-07-01,2023,7,27.9478,106.53
fatima,2024-01-01,2024,1,26.1111,99.53
fatima,2024-07-01,2024,7,30.5293,116.37
fatima,2025-01-01,2025,1,29.8791,113.89
fatima,2025-07-01,2025,7,29.9378,114.12
fatima,2026-01-01,2026,1,33.269,126.81
don_santiago,2014-01-01,2014,1,20.1444,26.7
don_santiago,2014-07-01,2014,7,21.186,28.08
don_santiago,2015-01-01,2015,1,22.1366,29.34
don_santiago,2015-07-01,2015,7,23.8911,31.67
don_santiago,2016-01-01,2016,1,24.7764,32.84
don_santiago,2016-07-01,2016,7,31.0409,41.14
don_santiago,2017-01-01,2017,1,25.731,34.11
don_santiago,2017-07-01,2017,7,28.77,38.13
don_santiago,2018-01-01,2018,1,25.6549,34.01
don_santiago,2018-07-01,2018,7,23.4896,31.14
don_santiago,2019-01-01,2019,1,19.4352,25.76
don_santiago,2019-07-01,2019,7,27.0078,35.8
don_santiago,2020-01-01,2020,1,24.5099,32.49
don_santiago,2020-07-01,2020,7,16.9822,22.51
don_santiago,2021-01-01,2021,1,20.8845,27.68
don_santiago,2021-07-01,2021,7,22.7958,30.22
don_santiago,2022-01-01,2022,1,23.6593,31.36
don_santiago,2022-07-01,2022,7,18.1223,24.02
don_santiago,2023-01-01,2023,1,20.4555,27.11
don_santiago,2023-07-01,2023,7,22.6999,30.09
don_santiago,2024-01-01,2024,1,21.7732,28.86
don_santiago,2024-07-01,2024,7,23.3527,30.95
don_santiago,2025-01-01,2025,1,23.6577,31.36
don_santiago,2025-07-01,2025,7,22.4342,29.74
don_santiago,2026-01-01,2026,1,25.8288,34.24
nu_pora,2014-01-01,2014,1,23.8751,104.3
nu_pora,2014-07-01,2014,7,21.2744,92.94
nu_pora,2015-01-01,2015,1,16.3472,71.41
nu_pora,2015-07-01,2015,7,25.8555,112.95
nu_pora,2016-01-01,2016,1,28.5366,124.67
nu_pora,2016-07-01,2016,7,39.7724,173.75
nu_pora,2017-01-01,2017,1,32.3189,141.19
nu_pora,2017-07-01,2017,7,34.5646,151.0
nu_pora,2018-01-01,2018,1,28.6616,125.21
nu_pora,2018-07-01,2018,7,34.1481,149.18
nu_pora,2019-01-01,2019,1,23.232,101.49
nu_pora,2019-07-01,2019,7,30.8379,134.72
nu_pora,2020-01-01,2020,1,26.8355,117.23
nu_pora,2020-07-01,2020,7,22.4786,98.2
nu_pora,2021-01-01,2021,1,23.7352,103.69
nu_pora,2021-07-01,2021,7,26.0979,114.01
nu_pora,2022-01-01,2022,1,32.0922,140.2
nu_pora,2022-07-01,2022,7,24.4381,106.76
nu_pora,2023-01-01,2023,1,29.0157,126.76
nu_pora,2023-07-01,2023,7,27.6005,120.58
nu_pora,2024-01-01,2024,1,28.2084,123.23
nu_pora,2024-07-01,2024,7,29.8607,130.45
nu_pora,2025-01-01,2025,1,30.5055,133.27
nu_pora,2025-07-01,2025,7,30.6107,133.73
nu_pora,2026-01-01,2026,1,33.1792,144.95
miguel_lanus,2014-01-01,2014,1,34.7993,305.01
miguel_lanus,2014-07-01,2014,7,29.2429,256.31
miguel_lanus,2015-01-01,2015,1,32.5708,285.47
miguel_lanus,2015-07-01,2015,7,39.9434,350.09
miguel_lanus,2016-01-01,2016,1,38.6543,338.79
miguel_lanus,2016-07-01,2016,7,47.398,415.43
miguel_lanus,2017-01-01,2017,1,40.4713,354.72
miguel_lanus,2017-07-01,2017,7,42.8316,375.41
miguel_lanus,2018-01-01,2018,1,35.8224,313.97
miguel_lanus,2018-07-01,2018,7,43.5772,381.94
miguel_lanus,2019-01-01,2019,1,34.0324,298.28
miguel_lanus,2019-07-01,2019,7,41.8237,366.57
miguel_lanus,2020-01-01,2020,1,34.7405,304.49
miguel_lanus,2020-07-01,2020,7,29.3158,256.94
miguel_lanus,2021-01-01,2021,1,30.6295,268.46
miguel_lanus,2021-07-01,2021,7,38.5515,337.89
miguel_lanus,2022-01-01,2022,1,42.4151,371.76
miguel_lanus,2022-07-01,2022,7,37.9539,332.65
miguel_lanus,2023-01-01,2023,1,38.1873,334.7
miguel_lanus,2023-07-01,2023,7,36.0246,315.75
miguel_lanus,2024-01-01,2024,1,33.5843,294.36
miguel_lanus,2024-07-01,2024,7,36.563,320.46
miguel_lanus,2025-01-01,2025,1,37.7294,330.69
miguel_lanus,2025-07-01,2025,7,38.7276,339.44
miguel_lanus,2026-01-01,2026,1,39.2334,343.87
norte,2014-01-01,2014,1,12.3662,147.72
norte,2014-07-01,2014,7,13.0001,155.29
norte,2015-01-01,2015,1,12.807,152.98
norte,2015-07-01,2015,7,15.5554,185.81
norte,2016-01-01,2016,1,13.3377,159.32
norte,2016-07-01,2016,7,16.7325,199.87
norte,2017-01-01,2017,1,13.6382,162.91
norte,2017-07-01,2017,7,15.9953,191.06
norte,2018-01-01,2018,1,12.5376,149.76
norte,2018-07-01,2018,7,14.7776,176.52
norte,2019-01-01,2019,1,12.9984,155.27
norte,2019-07-01,2019,7,17.2378,205.91
norte,2020-01-01,2020,1,13.1191,156.71
norte,2020-07-01,2020,7,12.4678,148.93
norte,2021-01-01,2021,1,14.0524,167.86
norte,2021-07-01,2021,7,15.2402,182.05
norte,2022-01-01,2022,1,19.6623,234.87
norte,2022-07-01,2022,7,15.1214,180.63
norte,2023-01-01,2023,1,16.5736,197.97
norte,2023-07-01,2023,7,16.5494,197.68
norte,2024-01-01,2024,1,16.2487,194.09
norte,2024-07-01,2024,7,17.0078,203.16
norte,2025-01-01,2025,1,18.0637,215.77
norte,2025-07-01,2025,7,17.3891,207.71
norte,2026-01-01,2026,1,19.2884,230.4
centro,2014-01-01,2014,1,95.0747,863.13
centro,2014-07-01,2014,7,86.8978,788.9
centro,2015-01-01,2015,1,80.9799,735.17
centro,2015-07-01,2015,7,83.8711,761.42
centro,2016-01-01,2016,1,80.3988,729.89
centro,2016-07-01,2016,7,89.8186,815.41
centro,2017-01-01,2017,1,88.3822,802.37
centro,2017-07-01,2017,7,95.5546,867.49
centro,2018-01-01,2018,1,80.3932,729.84
centro,2018-07-01,2018,7,84.1944,764.35
centro,2019-01-01,2019,1,81.0635,735.93
centro,2019-07-01,2019,7,82.6861,750.66
centro,2020-01-01,2020,1,73.2062,664.6
centro,2020-07-01,2020,7,71.7402,651.29
centro,2021-01-01,2021,1,68.7893,624.5
centro,2021-07-01,2021,7,72.9211,662.01
centro,2022-01-01,2022,1,73.9717,671.55
centro,2022-07-01,2022,7,71.3993,648.19
centro,2023-01-01,2023,1,69.7367,633.1
centro,2023-07-01,2023,7,69.9341,634.89
centro,2024-01-01,2024,1,63.0439,572.34
centro,2024-07-01,2024,7,62.4586,567.03
centro,2025-01-01,2025,1,68.4522,621.44
centro,2025-07-01,2025,7,70.3751,638.9
centro,2026-01-01,2026,1,65.7328,596.75
complejo_gervasio_artigas,2014-01-01,2014,1,5.5554,93.2
complejo_gervasio_artigas,2014-07-01,2014,7,4.9073,82.33
complejo_gervasio_artigas,2015-01-01,2015,1,5.1956,87.16
complejo_gervasio_artigas,2015-07-01,2015,7,8.4062,141.03
complejo_gervasio_artigas,2016-01-01,2016,1,5.3664,90.03
complejo_gervasio_artigas,2016-07-01,2016,7,8.8244,148.04
complejo_gervasio_artigas,2017-01-01,2017,1,6.8432,114.81
complejo_gervasio_artigas,2017-07-01,2017,7,7.2729,122.01
complejo_gervasio_artigas,2018-01-01,2018,1,5.8192,97.63
complejo_gervasio_artigas,2018-07-01,2018,7,6.704,112.47
complejo_gervasio_artigas,2019-01-01,2019,1,5.4857,92.03
complejo_gervasio_artigas,2019-07-01,2019,7,7.2919,122.33
complejo_gervasio_artigas,2020-01-01,2020,1,6.1747,103.59
complejo_gervasio_artigas,2020-07-01,2020,7,5.3293,89.41
complejo_gervasio_artigas,2021-01-01,2021,1,6.5956,110.65
complejo_gervasio_artigas,2021-07-01,2021,7,6.9588,116.74
complejo_gervasio_artigas,2022-01-01,2022,1,6.4637,108.44
complejo_gervasio_artigas,2022-07-01,2022,7,4.8987,82.18
complejo_gervasio_artigas,2023-01-01,2023,1,5.7263,96.07
complejo_gervasio_artigas,2023-07-01,2023,7,6.9049,115.84
complejo_gervasio_artigas,2024-01-01,2024,1,6.3898,107.2
complejo_gervasio_artigas,2024-07-01,2024,7,7.0759,118.71
complejo_gervasio_artigas,2025-01-01,2025,1,5.8568,98.26
complejo_gervasio_artigas,2025-07-01,2025,7,6.1329,102.89
complejo_gervasio_artigas,2026-01-01,2026,1,7.5009,125.84
federal,2014-01-01,2014,1,4.2576,52.29
federal,2014-07-01,2014,7,4.1534,51.01
federal,2015-01-01,2015,1,3.2123,39.45
federal,2015-07-01,2015,7,4.2331,51.99
federal,2016-01-01,2016,1,3.2759,40.24
federal,2016-07-01,2016,7,4.0189,49.36
federal,2017-01-01,2017,1,4.3217,53.08
federal,2017-07-01,2017,7,4.0552,49.81
federal,2018-01-01,2018,1,3.9794,48.88
federal,2018-07-01,2018,7,3.5787,43.95
federal,2019-01-01,2019,1,3.6639,45.0
federal,2019-07-01,2019,7,3.5171,43.2
federal,2020-01-01,2020,1,3.1804,39.06
federal,2020-07-01,2020,7,3.0121,37.0
federal,2021-01-01,2021,1,3.259,40.03
federal,2021-07-01,2021,7,3.5194,43.23
federal,2022-01-01,2022,1,3.7047,45.5
federal,2022-07-01,2022,7,3.6334,44.63
federal,2023-01-01,2023,1,3.4847,42.8
federal,2023-07-01,2023,7,4.3681,53.65
federal,2024-01-01,2024,1,3.0459,37.41
federal,2024-07-01,2024,7,3.01,36.97
federal,2025-01-01,2025,1,3.3035,40.57
federal,2025-07-01,2025,7,6.8594,84.25
federal,2026-01-01,2026,1,3.0248,37.15
nemesio_parma,2014-01-01,2014,1,0.9186,8.87
nemesio_parma,2014-07-01,2014,7,0.8258,7.97
nemesio_parma,2015-01-01,2015,1,0.9302,8.98
nemesio_parma,2015-07-01,2015,7,0.913,8.81
nemesio_parma,2016-01-01,2016,1,1.2359,11.93
nemesio_parma,2016-07-01,2016,7,1.1149,10.76
nemesio_parma,2017-01-01,2017,1,1.0071,9.72
nemesio_parma,2017-07-01,2017,7,1.0503,10.14
nemesio_parma,2018-01-01,2018,1,1.2347,11.92
nemesio_parma,2018-07-01,2018,7,1.1991,11.57
nemesio_parma,2019-01-01,2019,1,1.0497,10.13
nemesio_parma,2019-07-01,2019,7,1.6003,15.44
nemesio_parma,2020-01-01,2020,1,1.2345,11.91
nemesio_parma,2020-07-01,2020,7,2.0278,19.57
nemesio_parma,2021-01-01,2021,1,1.5825,15.27
nemesio_parma,2021-07-01,2021,7,1.745,16.84
nemesio_parma,2022-01-01,2022,1,1.7729,17.11
nemesio_parma,2022-07-01,2022,7,1.9663,18.98
nemesio_parma,2023-01-01,2023,1,2.3164,22.36
nemesio_parma,2023-07-01,2023,7,1.967,18.98
nemesio_parma,2024-01-01,2024,1,1.9919,19.22
nemesio_parma,2024-07-01,2024,7,2.0531,19.81
nemesio_parma,2025-01-01,2025,1,2.791,26.94
nemesio_parma,2025-07-01,2025,7,2.0839,20.11
nemesio_parma,2026-01-01,2026,1,2.8598,27.6
villa_cabello,2014-01-01,2014,1,64.519,755.0
villa_cabello,2014-07-01,2014,7,49.3586,577.59
villa_cabello,2015-01-01,2015,1,40.0477,468.64
villa_cabello,2015-07-01,2015,7,59.8321,700.15
villa_cabello,2016-01-01,2016,1,49.6524,581.03
villa_cabello,2016-07-01,2016,7,58.2153,681.23
villa_cabello,2017-01-01,2017,1,53.5232,626.33
villa_cabello,2017-07-01,2017,7,53.8721,630.41
villa_cabello,2018-01-01,2018,1,46.4856,543.97
villa_cabello,2018-07-01,2018,7,50.9389,596.09
villa_cabello,2019-01-01,2019,1,43.351,507.29
villa_cabello,2019-07-01,2019,7,40.6385,475.55
villa_cabello,2020-01-01,2020,1,40.8346,477.84
villa_cabello,2020-07-01,2020,7,38.5143,450.69
villa_cabello,2021-01-01,2021,1,38.3243,448.47
villa_cabello,2021-07-01,2021,7,45.9507,537.71
villa_cabello,2022-01-01,2022,1,48.5699,568.36
villa_cabello,2022-07-01,2022,7,40.2898,471.47
villa_cabello,2023-01-01,2023,1,38.8697,454.85
villa_cabello,2023-07-01,2023,7,44.4836,520.55
villa_cabello,2024-01-01,2024,1,39.2153,458.9
villa_cabello,2024-07-01,2024,7,39.4462,461.6
villa_cabello,2025-01-01,2025,1,39.5023,462.25
villa_cabello,2025-07-01,2025,7,40.533,474.32
villa_cabello,2026-01-01,2026,1,39.5669,463.01
itaembe_pora,2014-01-01,2014,1,33.6501,413.96
itaembe_pora,2014-07-01,2014,7,25.6682,315.77
itaembe_pora,2015-01-01,2015,1,23.1183,284.4
itaembe_pora,2015-07-01,2015,7,35.3301,434.63
itaembe_pora,2016-01-01,2016,1,30.1976,371.49
itaembe_pora,2016-07-01,2016,7,37.4709,460.96
itaembe_pora,2017-01-01,2017,1,33.4117,411.03
itaembe_pora,2017-07-01,2017,7,32.5674,400.64
itaembe_pora,2018-01-01,2018,1,28.7607,353.81
itaembe_pora,2018-07-01,2018,7,34.562,425.18
itaembe_pora,2019-01-01,2019,1,27.8618,342.75
itaembe_pora,2019-07-01,2019,7,33.8724,416.7
itaembe_pora,2020-01-01,2020,1,30.5227,375.49
itaembe_pora,2020-07-01,2020,7,27.6795,340.51
itaembe_pora,2021-01-01,2021,1,28.777,354.01
itaembe_pora,2021-07-01,2021,7,27.0703,333.02
itaembe_pora,2022-01-01,2022,1,30.951,380.76
itaembe_pora,2022-07-01,2022,7,27.5805,339.29
itaembe_pora,2023-01-01,2023,1,26.2042,322.36
itaembe_pora,2023-07-01,2023,7,28.4817,350.38
itaembe_pora,2024-01-01,2024,1,27.7372,341.22
itaembe_pora,2024-07-01,2024,7,29.0562,357.45
itaembe_pora,2025-01-01,2025,1,30.9304,380.5
itaembe_pora,2025-07-01,2025,7,30.0911,370.18
itaembe_pora,2026-01-01,2026,1,29.5908,364.03
itaembe_mini,2014-01-01,2014,1,35.2629,201.9
itaembe_mini,2014-07-01,2014,7,30.2544,173.22
itaembe_mini,2015-01-01,2015,1,25.1834,144.19
itaembe_mini,2015-07-01,2015,7,36.8091,210.75
itaembe_mini,2016-01-01,2016,1,30.2526,173.21
itaembe_mini,2016-07-01,2016,7,36.6264,209.7
itaembe_mini,2017-01-01,2017,1,34.7649,199.05
itaembe_mini,2017-07-01,2017,7,34.3719,196.8
itaembe_mini,2018-01-01,2018,1,31.4027,179.8
itaembe_mini,2018-07-01,2018,7,34.155,195.55
itaembe_mini,2019-01-01,2019,1,29.2267,167.34
itaembe_mini,2019-07-01,2019,7,32.3988,185.5
itaembe_mini,2020-01-01,2020,1,27.5024,157.46
itaembe_mini,2020-07-01,2020,7,27.9988,160.31
itaembe_mini,2021-01-01,2021,1,29.177,167.05
itaembe_mini,2021-07-01,2021,7,27.1832,155.64
itaembe_mini,2022-01-01,2022,1,32.8621,188.15
itaembe_mini,2022-07-01,2022,7,28.8406,165.13
itaembe_mini,2023-01-01,2023,1,28.5134,163.25
itaembe_mini,2023-07-01,2023,7,31.0907,178.01
itaembe_mini,2024-01-01,2024,1,28.5779,163.62
itaembe_mini,2024-07-01,2024,7,31.093,178.02
itaembe_mini,2025-01-01,2025,1,33.11,189.57
itaembe_mini,2025-07-01,2025,7,33.6681,192.77
itaembe_mini,2026-01-01,2026,1,32.7391,187.45
aguas_corrientes,2014-01-01,2014,1,63.6458,599.02
aguas_corrientes,2014-07-01,2014,7,55.0285,517.92
aguas_corrientes,2015-01-01,2015,1,49.573,466.57
aguas_corrientes,2015-07-01,2015,7,58.7234,552.69
aguas_corrientes,2016-01-01,2016,1,55.0487,518.11
aguas_corrientes,2016-07-01,2016,7,63.0363,593.28
aguas_corrientes,2017-01-01,2017,1,58.0677,546.52
aguas_corrientes,2017-07-01,2017,7,63.9216,601.62
aguas_corrientes,2018-01-01,2018,1,52.5612,494.69
aguas_corrientes,2018-07-01,2018,7,57.4795,540.98
aguas_corrientes,2019-01-01,2019,1,51.0671,480.63
aguas_corrientes,2019-07-01,2019,7,57.4979,541.16
aguas_corrientes,2020-01-01,2020,1,49.7408,468.15
aguas_corrientes,2020-07-01,2020,7,48.8116,459.4
aguas_corrientes,2021-01-01,2021,1,48.7836,459.14
aguas_corrientes,2021-07-01,2021,7,55.4442,521.83
aguas_corrientes,2022-01-01,2022,1,56.8779,535.32
aguas_corrientes,2022-07-01,2022,7,55.88,525.93
aguas_corrientes,2023-01-01,2023,1,52.0542,489.92
aguas_corrientes,2023-07-01,2023,7,55.2394,519.9
aguas_corrientes,2024-01-01,2024,1,51.421,483.96
aguas_corrientes,2024-07-01,2024,7,50.0545,471.1
aguas_corrientes,2025-01-01,2025,1,54.3248,511.29
aguas_corrientes,2025-07-01,2025,7,55.8176,525.34
aguas_corrientes,2026-01-01,2026,1,53.5139,503.66
chacra_32,2014-01-01,2014,1,62.7685,1010.2
chacra_32,2014-07-01,2014,7,52.9442,852.09
chacra_32,2015-01-01,2015,1,46.94,755.46
chacra_32,2015-07-01,2015,7,70.1701,1129.33
chacra_32,2016-01-01,2016,1,52.5524,845.78
chacra_32,2016-07-01,2016,7,64.6681,1040.78
chacra_32,2017-01-01,2017,1,55.6342,895.38
chacra_32,2017-07-01,2017,7,62.1983,1001.03
chacra_32,2018-01-01,2018,1,51.2186,824.32
chacra_32,2018-07-01,2018,7,55.7798,897.73
chacra_32,2019-01-01,2019,1,48.2246,776.13
chacra_32,2019-07-01,2019,7,54.017,869.36
chacra_32,2020-01-01,2020,1,45.0358,724.81
chacra_32,2020-07-01,2020,7,48.0657,773.57
chacra_32,2021-01-01,2021,1,48.7305,784.27
chacra_32,2021-07-01,2021,7,53.6974,864.21
chacra_32,2022-01-01,2022,1,59.6766,960.44
chacra_32,2022-07-01,2022,7,55.6535,895.69
chacra_32,2023-01-01,2023,1,60.5465,974.44
chacra_32,2023-07-01,2023,7,59.8195,962.74
chacra_32,2024-01-01,2024,1,59.001,949.57
chacra_32,2024-07-01,2024,7,64.7428,1041.98
chacra_32,2025-01-01,2025,1,66.4139,1068.87
chacra_32,2025-07-01,2025,7,68.5653,1103.5
chacra_32,2026-01-01,2026,1,70.8374,1140.07
bajada_vieja,2014-01-01,2014,1,65.0122,165.72
bajada_vieja,2014-07-01,2014,7,68.9961,175.87
bajada_vieja,2015-01-01,2015,1,58.512,149.15
bajada_vieja,2015-07-01,2015,7,57.5678,146.74
bajada_vieja,2016-01-01,2016,1,65.4929,166.94
bajada_vieja,2016-07-01,2016,7,58.0302,147.92
bajada_vieja,2017-01-01,2017,1,64.039,163.24
bajada_vieja,2017-07-01,2017,7,66.2693,168.92
bajada_vieja,2018-01-01,2018,1,64.9492,165.56
bajada_vieja,2018-07-01,2018,7,58.4215,148.92
bajada_vieja,2019-01-01,2019,1,54.3161,138.45
bajada_vieja,2019-07-01,2019,7,59.2972,151.15
bajada_vieja,2020-01-01,2020,1,55.1178,140.5
bajada_vieja,2020-07-01,2020,7,62.1607,158.45
bajada_vieja,2021-01-01,2021,1,60.5261,154.28
bajada_vieja,2021-07-01,2021,7,59.7839,152.39
bajada_vieja,2022-01-01,2022,1,60.4568,154.11
bajada_vieja,2022-07-01,2022,7,55.3061,140.98
bajada_vieja,2023-01-01,2023,1,58.8587,150.03
bajada_vieja,2023-07-01,2023,7,58.9124,150.17
bajada_vieja,2024-01-01,2024,1,53.0053,135.11
bajada_vieja,2024-07-01,2024,7,48.6339,123.97
bajada_vieja,2025-01-01,2025,1,59.351,151.29
bajada_vieja,2025-07-01,2025,7,61.026,155.56
bajada_vieja,2026-01-01,2026,1,54.1161,137.94
villa_bonita,2014-01-01,2014,1,26.3272,294.56
villa_bonita,2014-07-01,2014,7,21.6563,242.3
villa_bonita,2015-01-01,2015,1,21.81,244.02
villa_bonita,2015-07-01,2015,7,43.2669,484.08
villa_bonita,2016-01-01,2016,1,42.5543,476.11
villa_bonita,2016-07-01,2016,7,56.4144,631.18
villa_bonita,2017-01-01,2017,1,42.4162,474.56
villa_bonita,2017-07-01,2017,7,49.6688,555.71
villa_bonita,2018-01-01,2018,1,44.0877,493.26
villa_bonita,2018-07-01,2018,7,47.8066,534.87
villa_bonita,2019-01-01,2019,1,38.8942,435.16
villa_bonita,2019-07-01,2019,7,41.0933,459.76
villa_bonita,2020-01-01,2020,1,40.4747,452.84
villa_bonita,2020-07-01,2020,7,33.7333,377.42
villa_bonita,2021-01-01,2021,1,34.1457,382.03
villa_bonita,2021-07-01,2021,7,35.3616,395.63
villa_bonita,2022-01-01,2022,1,38.1554,426.89
villa_bonita,2022-07-01,2022,7,30.2673,338.64
villa_bonita,2023-01-01,2023,1,33.4061,373.75
villa_bonita,2023-07-01,2023,7,33.5434,375.29
villa_bonita,2024-01-01,2024,1,31.3053,350.25
villa_bonita,2024-07-01,2024,7,32.7972,366.94
villa_bonita,2025-01-01,2025,1,32.1555,359.76
villa_bonita,2025-07-01,2025,7,30.203,337.92
villa_bonita,2026-01-01,2026,1,32.8477,367.51
itaembe_guazu,2014-01-01,2014,1,1.4889,51.43
itaembe_guazu,2014-07-01,2014,7,1.0981,37.93
itaembe_guazu,2015-01-01,2015,1,1.2227,42.24
itaembe_guazu,2015-07-01,2015,7,1.944,67.16
itaembe_guazu,2016-01-01,2016,1,3.3528,115.82
itaembe_guazu,2016-07-01,2016,7,4.1822,144.48
itaembe_guazu,2017-01-01,2017,1,8.2894,286.36
itaembe_guazu,2017-07-01,2017,7,8.7792,303.28
itaembe_guazu,2018-01-01,2018,1,9.6467,333.25
itaembe_guazu,2018-07-01,2018,7,12.6679,437.61
itaembe_guazu,2019-01-01,2019,1,14.5933,504.13
itaembe_guazu,2019-07-01,2019,7,22.1209,764.17
itaembe_guazu,2020-01-01,2020,1,22.6582,782.73
itaembe_guazu,2020-07-01,2020,7,22.1152,763.97
itaembe_guazu,2021-01-01,2021,1,25.9111,895.1
itaembe_guazu,2021-07-01,2021,7,28.1228,971.5
itaembe_guazu,2022-01-01,2022,1,32.7009,1129.66
itaembe_guazu,2022-07-01,2022,7,27.3372,944.37
itaembe_guazu,2023-01-01,2023,1,36.2494,1252.24
itaembe_guazu,2023-07-01,2023,7,37.9618,1311.4
itaembe_guazu,2024-01-01,2024,1,38.9861,1346.78
itaembe_guazu,2024-07-01,2024,7,41.4333,1431.32
itaembe_guazu,2025-01-01,2025,1,48.9672,1691.58
itaembe_guazu,2025-07-01,2025,7,46.3676,1601.77
itaembe_guazu,2026-01-01,2026,1,49.0863,1695.69
posadas_completa,2014-01-01,2014,1,30.5911,14731.33
posadas_completa,2014-07-01,2014,7,25.8305,12438.87
posadas_completa,2015-01-01,2015,1,23.1329,11139.8
posadas_completa,2015-07-01,2015,7,32.4649,15633.72
posadas_completa,2016-01-01,2016,1,27.9494,13459.22
posadas_completa,2016-07-01,2016,7,33.141,15959.29
posadas_completa,2017-01-01,2017,1,30.7059,14786.64
posadas_completa,2017-07-01,2017,7,32.6458,15720.83
posadas_completa,2018-01-01,2018,1,27.3072,13149.99
posadas_completa,2018-07-01,2018,7,31.1924,15020.91
posadas_completa,2019-01-01,2019,1,27.843,13407.99
posadas_completa,2019-07-01,2019,7,30.204,14544.93
posadas_completa,2020-01-01,2020,1,27.303,13147.92
posadas_completa,2020-07-01,2020,7,26.659,12837.82
posadas_completa,2021-01-01,2021,1,27.6357,13308.17
posadas_completa,2021-07-01,2021,7,30.4487,14662.79
posadas_completa,2022-01-01,2022,1,32.2586,15534.33
posadas_completa,2022-07-01,2022,7,29.8173,14358.7
posadas_completa,2023-01-01,2023,1,30.4452,14661.08
posadas_completa,2023-07-01,2023,7,31.8865,15355.14
posadas_completa,2024-01-01,2024,1,29.9494,14422.36
posadas_completa,2024-07-01,2024,7,31.504,15170.99
posadas_completa,2025-01-01,2025,1,33.4443,16105.35
posadas_completa,2025-07-01,2025,7,33.7712,16262.78
posadas_completa,2026-01-01,2026,1,33.6511,16204.92
dm_santa_rita,2014-01-01,2014,1,43.1235,566.02
dm_santa_rita,2014-07-01,2014,7,35.4177,464.88
dm_santa_rita,2015-01-01,2015,1,29.8347,391.59
dm_santa_rita,2015-07-01,2015,7,42.9631,563.91
dm_santa_rita,2016-01-01,2016,1,37.1111,487.1
dm_santa_rita,2016-07-01,2016,7,43.881,575.96
dm_santa_rita,2017-01-01,2017,1,39.2126,514.68
dm_santa_rita,2017-07-01,2017,7,42.7779,561.48
dm_santa_rita,2018-01-01,2018,1,35.0692,460.3
dm_santa_rita,2018-07-01,2018,7,38.7377,508.45
dm_santa_rita,2019-01-01,2019,1,36.9584,485.1
dm_santa_rita,2019-07-01,2019,7,38.5565,506.07
dm_santa_rita,2020-01-01,2020,1,33.4249,438.72
dm_santa_rita,2020-07-01,2020,7,36.4885,478.93
dm_santa_rita,2021-01-01,2021,1,34.6493,454.79
dm_santa_rita,2021-07-01,2021,7,38.3086,502.82
dm_santa_rita,2022-01-01,2022,1,41.3509,542.75
dm_santa_rita,2022-07-01,2022,7,37.1128,487.12
dm_santa_rita,2023-01-01,2023,1,38.4908,505.21
dm_santa_rita,2023-07-01,2023,7,40.5879,532.74
dm_santa_rita,2024-01-01,2024,1,39.5196,518.71
dm_santa_rita,2024-07-01,2024,7,47.8509,628.07
dm_santa_rita,2025-01-01,2025,1,45.67,599.44
dm_santa_rita,2025-07-01,2025,7,46.4151,609.22
dm_santa_rita,2026-01-01,2026,1,44.8623,588.84
dm_itaembe_mini_este,2014-01-01,2014,1,29.3518,639.87
dm_itaembe_mini_este,2014-07-01,2014,7,23.2025,505.82
dm_itaembe_mini_este,2015-01-01,2015,1,19.9208,434.27
dm_itaembe_mini_este,2015-07-01,2015,7,32.9507,718.33
dm_itaembe_mini_este,2016-01-01,2016,1,27.721,604.32
dm_itaembe_mini_este,2016-07-01,2016,7,33.4032,728.19
dm_itaembe_mini_este,2017-01-01,2017,1,30.9694,675.13
dm_itaembe_mini_este,2017-07-01,2017,7,29.8984,651.79
dm_itaembe_mini_este,2018-01-01,2018,1,27.076,590.26
dm_itaembe_mini_este,2018-07-01,2018,7,33.0311,720.08
dm_itaembe_mini_este,2019-01-01,2019,1,27.7207,604.31
dm_itaembe_mini_este,2019-07-01,2019,7,30.8074,671.6
dm_itaembe_mini_este,2020-01-01,2020,1,26.6322,580.58
dm_itaembe_mini_este,2020-07-01,2020,7,25.4562,554.95
dm_itaembe_mini_este,2021-01-01,2021,1,29.1509,635.49
dm_itaembe_mini_este,2021-07-01,2021,7,30.1795,657.91
dm_itaembe_mini_este,2022-01-01,2022,1,33.954,740.2
dm_itaembe_mini_este,2022-07-01,2022,7,32.8529,716.19
dm_itaembe_mini_este,2023-01-01,2023,1,29.4857,642.79
dm_itaembe_mini_este,2023-07-01,2023,7,30.8649,672.86
dm_itaembe_mini_este,2024-01-01,2024,1,29.8947,651.71
dm_itaembe_mini_este,2024-07-01,2024,7,30.789,671.2
