poligono_id,fecha,dw_built_mean,dw_built_median,dw_built_pct_ge_50,n_imagenes,version_script,fecha_calculo
dm_itaembe_mini_este_suroeste,2025-07,0.3841078040871598,0.34940613027200423,0.4637297360713235,47,0.1.0,2026-05-08T23:46:03
dm_itaembe_mini_este_suroeste,2026-07,,,,0,0.1.0,2026-05-08T23:46:03
dm_miguel_lanus,2018-07,0.2744408993625663,0.060447506645458685,0.31512086905194314,42,0.1.0,2026-05-08T23:41:55
dm_miguel_lanus,2019-07,0.2731186148726873,0.056551116667595595,0.3164539151269164,30,0.1.0,2026-05-08T23:41:58
dm_miguel_lanus,2020-07,0.27046885741608134,0.05660434128243986,0.30854331586193445,45,0.1.0,2026-05-08T23:42:10
dm_miguel_lanus,2021-07,0.2736965427643578,0.06839240282158228,0.3084303990179368,48,0.1.0,2026-05-08T23:42:15
dm_miguel_lanus,2022-07,0.27923795576220967,0.07226490683154918,0.3154698624747331,32,0.1.0,2026-05-08T23:42:18
dm_miguel_lanus,2023-07,0.282728386166081,0.07620545993257621,0.32005348259267236,44,0.1.0,2026-05-08T23:42:22
dm_miguel_lanus,2024-07,0.26781085221502904,0.060467087788695556,0.3004406011332063,22,0.1.0,2026-05-08T23:42:25
dm_miguel_lanus,2025-07,0.2747704719900658,0.06432897012652715,0.3075405417538452,47,0.1.0,2026-05-08T23:42:29
dm_miguel_lanus,2026-07,,,,0,0.1.0,2026-05-08T23:42:30
dm_miguel_lanus_sur,2018-07,0.24357998928697766,0.048706955267173536,0.26327770237494813,43,0.1.0,2026-05-08T23:46:48
dm_miguel_lanus_sur,2019-07,0.24548420057587494,0.04868319763418238,0.26630979734199167,30,0.1.0,2026-05-08T23:46:50
dm_miguel_lanus_sur,2020-07,0.24810291304933033,0.0486837868274655,0.26977459171285967,46,0.1.0,2026-05-08T23:46:56
dm_miguel_lanus_sur,2021-07,0.25146307700105636,0.05259497498629037,0.2747447384022232,48,0.1.0,2026-05-08T23:47:01
dm_miguel_lanus_sur,2022-07,0.25262279963669804,0.048667859968237935,0.2766750118227058,32,0.1.0,2026-05-08T23:47:04
dm_miguel_lanus_sur,2023-07,0.24709089942569257,0.048677143493179774,0.27289532168390507,44,0.1.0,2026-05-08T23:47:09
dm_miguel_lanus_sur,2024-07,0.24269725455968433,0.04475777546805684,0.26900058795179976,22,0.1.0,2026-05-08T23:47:10
dm_miguel_lanus_sur,2025-07,0.23808799535245465,0.0486707079788928,0.26009807058595674,47,0.1.0,2026-05-08T23:47:14
dm_miguel_lanus_sur,2026-07,,,,0,0.1.0,2026-05-08T23:47:14
dm_santa_rita,2018-07,0.6360361030241404,0.7324650055457148,0.8363326592458669,42,0.1.0,2026-05-08T23:41:26
dm_santa_rita,2019-07,0.6406182332223256,0.7324375421951945,0.8383455113386411,30,0.1.0,2026-05-08T23:41:27
dm_santa_rita,2020-07,0.6380340721544535,0.7325247061033314,0.8349063430570353,45,0.1.0,2026-05-08T23:41:29
dm_santa_rita,2021-07,0.6411245719571597,0.7324606935578475,0.844449939744275,48,0.1.0,2026-05-08T23:41:30
dm_santa_rita,2022-07,0.6356062030667681,0.7286414550726225,0.8408587771869928,32,0.1.0,2026-05-08T23:41:31
dm_santa_rita,2023-07,0.6389954730361883,0.7285658563759065,0.8473086471282546,44,0.1.0,2026-05-08T23:41:33
dm_santa_rita,2024-07,0.6395236020076889,0.7285640518748309,0.8448944872652973,22,0.1.0,2026-05-08T23:41:34
dm_santa_rita,2025-07,0.6390815458994886,0.7325278212349337,0.844411702939814,46,0.1.0,2026-05-08T23:41:36
dm_santa_rita,2026-07,,,,0,0.1.0,2026-05-08T23:41:36
dm_santa_rita_suroeste,2018-07,0.7051225555198407,0.7402593928718461,0.9482241288114731,42,0.1.0,2026-05-08T23:44:29
dm_santa_rita_suroeste,2019-07,0.7030054435646281,0.7402752865299691,0.9439214206363278,30,0.1.0,2026-05-08T23:44:31
dm_santa_rita_suroeste,2020-07,0.6980566890366628,0.7402770045674274,0.9357552169768283,45,0.1.0,2026-05-08T23:44:33
dm_santa_rita_suroeste,2021-07,0.7036957920984441,0.7402734692316105,0.9442560588769309,48,0.1.0,2026-05-08T23:44:44
dm_santa_rita_suroeste,2022-07,0.699195981413301,0.7402536301178511,0.93893135015719,32,0.1.0,2026-05-08T23:44:45
dm_santa_rita_suroeste,2023-07,0.696932524428288,0.7363551969604897,0.939431994022585,44,0.1.0,2026-05-08T23:44:47
dm_santa_rita_suroeste,2024-07,0.6990171055853329,0.7363764517646517,0.9395267677755095,22,0.1.0,2026-05-08T23:44:50
dm_santa_rita_suroeste,2025-07,0.7007317308598494,0.7402629942937856,0.9409203865112095,46,0.1.0,2026-05-08T23:44:51
dm_santa_rita_suroeste,2026-07,,,,0,0.1.0,2026-05-08T23:44:51
dm_villa_urquiza,2018-07,0.6923703762498222,0.7403038934165473,0.9216948091217475,42,0.1.0,2026-05-08T23:42:52
dm_villa_urquiza,2019-07,0.6900547105728647,0.7402575430398359,0.915440725628352,30,0.1.0,2026-05-08T23:42:53
dm_villa_urquiza,2020-07,0.6863927503354352,0.740263445356812,0.9116962298515431,45,0.1.0,2026-05-08T23:42:54
dm_villa_urquiza,2021-07,0.6893259136807481,0.7363793852908556,0.9169617682274878,48,0.1.0,2026-05-08T23:42:56
dm_villa_urquiza,2022-07,0.6855988775663928,0.7364155084340419,0.9143147475508978,32,0.1.0,2026-05-08T23:42:57
dm_villa_urquiza,2023-07,0.6853022553840871,0.7324882288580032,0.9172741962105176,44,0.1.0,2026-05-08T23:42:58
dm_villa_urquiza,2024-07,0.6833146010780773,0.732546009899555,0.9117229652022834,22,0.1.0,2026-05-08T23:43:00
dm_villa_urquiza,2025-07,0.6884279465502666,0.7364152572403986,0.9153021879017892,46,0.1.0,2026-05-08T23:43:01
dm_villa_urquiza,2026-07,,,,0,0.1.0,2026-05-08T23:43:01
dm_villa_urquiza_sureste,2018-07,0.5446990446278969,0.7009855104944355,0.6496424958044897,42,0.1.0,2026-05-08T23:48:01
dm_villa_urquiza_sureste,2019-07,0.5709706995938373,0.7011601102717995,0.710890156798234,31,0.1.0,2026-05-08T23:48:02
dm_villa_urquiza_sureste,2020-07,0.5580308655325359,0.7012380384205078,0.6894817470812368,45,0.1.0,2026-05-08T23:48:03
dm_villa_urquiza_sureste,2021-07,0.5768581569808323,0.7050314948738489,0.7140381086505158,48,0.1.0,2026-05-08T23:48:04
dm_villa_urquiza_sureste,2022-07,0.5679829525407579,0.6973860595223488,0.7024350544096958,32,0.1.0,2026-05-08T23:48:04
dm_villa_urquiza_sureste,2023-07,0.590855716979035,0.7011406881580626,0.7561775398102256,44,0.1.0,2026-05-08T23:48:06
dm_villa_urquiza_sureste,2024-07,0.5716733359974026,0.6972880432346903,0.7372732426731241,22,0.1.0,2026-05-08T23:48:07
dm_villa_urquiza_sureste,2025-07,0.5866945209757858,0.7088997800299297,0.7505959659775424,46,0.1.0,2026-05-08T23:48:08
dm_villa_urquiza_sureste,2026-07,,,,0,0.1.0,2026-05-08T23:48:08
don_santiago,2018-07,0.7166741607516078,0.7364735788934881,0.9765571507884828,16,0.1.0,2026-04-28T09:41:44
don_santiago,2019-07,0.719357092003168,0.7363598317187828,0.9774744796706728,16,0.1.0,2026-04-28T09:41:44
don_santiago,2020-07,0.7208018079647498,0.7363037134600173,0.977780255964736,23,0.1.0,2026-04-28T09:41:45
don_santiago,2021-07,0.7217111710776353,0.7363516319878843,0.9808200320645414,23,0.1.0,2026-04-28T09:41:47
don_santiago,2022-07,0.7199686809072082,0.7363851169566465,0.9783402462758244,15,0.1.0,2026-04-28T09:41:47
don_santiago,2023-07,0.7136180402499721,0.7324782761130184,0.9777826542101796,21,0.1.0,2026-04-28T09:41:48
don_santiago,2024-07,0.7106036129513292,0.728432339223088,0.979180831303818,9,0.1.0,2026-04-28T09:41:49
don_santiago,2025-07,0.7191154667556982,0.7365019997500843,0.97980917161005,23,0.1.0,2026-04-28T09:41:49
don_santiago,2026-07,,,,0,0.1.0,2026-04-28T09:41:49
el_brete,2018-07,0.6982644774765365,0.7246826698291764,0.9702834447761844,42,0.1.0,2026-04-28T09:39:51
el_brete,2019-07,0.6978132912306234,0.7286875533643213,0.9691667089672662,31,0.1.0,2026-04-28T09:39:53
el_brete,2020-07,0.6972108782854823,0.7286256143434767,0.9625555099221832,45,0.1.0,2026-04-28T09:39:53
el_brete,2021-07,0.6938107856254994,0.7246774791640834,0.9483786565022184,48,0.1.0,2026-04-28T09:39:54
el_brete,2022-07,0.6885081411143987,0.7206927109684891,0.9410037393729368,32,0.1.0,2026-04-28T09:39:55
el_brete,2023-07,0.6928084510218462,0.7208423959189024,0.9552213551881308,44,0.1.0,2026-04-28T09:39:56
el_brete,2024-07,0.6920200287059547,0.7245718434363796,0.9548560318346624,22,0.1.0,2026-04-28T09:39:56
el_brete,2025-07,0.6865019649289783,0.7247288002082533,0.9310954009250768,46,0.1.0,2026-04-28T09:39:57
el_brete,2026-07,,,,0,0.1.0,2026-04-28T09:39:57
el_laurel,2018-07,0.3358644685088249,0.2521263408785065,0.3272000854203294,42,0.1.0,2026-04-28T09:40:56
el_laurel,2019-07,0.3293947413710645,0.2523580801610326,0.3077186921328462,31,0.1.0,2026-04-28T09:40:57
el_laurel,2020-07,0.3324779708813211,0.2362052711012603,0.3231557838631637,45,0.1.0,2026-04-28T09:40:57
el_laurel,2021-07,0.3769090651960142,0.3648895669277315,0.3864604389785834,48,0.1.0,2026-04-28T09:40:58
el_laurel,2022-07,0.3574755103984838,0.314447644455011,0.3601439566579589,32,0.1.0,2026-04-28T09:40:59
el_laurel,2023-07,0.3801268893352322,0.3652820655399756,0.4104644291610963,44,0.1.0,2026-04-28T09:41:00
el_laurel,2024-07,0.3681459646044626,0.334433361488051,0.3704360824832742,22,0.1.0,2026-04-28T09:41:00
el_laurel,2025-07,0.3238139517880451,0.2322406376401721,0.31882845433084,46,0.1.0,2026-04-28T09:41:01
el_laurel,2026-07,,,,0,0.1.0,2026-04-28T09:41:01
el_palomar,2018-07,0.740795691759705,0.7419357757009949,1.0,42,0.1.0,2026-04-28T09:39:13
el_palomar,2019-07,0.7414266634227318,0.7429250195785271,1.0,31,0.1.0,2026-04-28T09:39:14
el_palomar,2020-07,0.7422727804730731,0.7433920884094418,1.0,45,0.1.0,2026-04-28T09:39:15
el_palomar,2021-07,0.7409596177386945,0.7419421579511587,1.0,48,0.1.0,2026-04-28T09:39:16
el_palomar,2022-07,0.7415491223708132,0.7424724337197135,1.0,32,0.1.0,2026-04-28T09:39:17
el_palomar,2023-07,0.7395541801098693,0.7409776936848983,1.0,44,0.1.0,2026-04-28T09:39:18
el_palomar,2024-07,0.7410096367657545,0.7419352713920383,1.0,22,0.1.0,2026-04-28T09:39:18
el_palomar,2025-07,0.7420274531620347,0.7429081559057112,1.0,46,0.1.0,2026-04-28T09:39:19
el_palomar,2026-07,,,,0,0.1.0,2026-04-28T09:39:20
el_portal,2018-07,0.5777546807650854,0.7089915782810748,0.756781728346017,16,0.1.0,2026-05-08T23:48:08
el_portal,2019-07,0.5794250807001857,0.7128556561604885,0.757296929895346,16,0.1.0,2026-05-08T23:48:09
el_portal,2020-07,0.5797066639702616,0.7130751764329044,0.7585526560812408,23,0.1.0,2026-05-08T23:48:10
el_portal,2021-07,0.5814214781170053,0.7129885913589772,0.761036796563668,23,0.1.0,2026-05-08T23:48:10
el_portal,2022-07,0.585131769601089,0.7127701662161744,0.7703104244515903,15,0.1.0,2026-05-08T23:48:11
el_portal,2023-07,0.5842494550843687,0.7090370064619456,0.771586013829748,21,0.1.0,2026-05-08T23:48:12
el_portal,2024-07,0.5708007431557615,0.6973034580051116,0.7584673064269845,9,0.1.0,2026-05-08T23:48:12
el_portal,2025-07,0.5787335901648397,0.7051846022790546,0.7620793037951117,23,0.1.0,2026-05-08T23:48:13
el_portal,2026-07,,,,0,0.1.0,2026-05-08T23:48:13
fatima,2018-07,0.5107656442260169,0.6856011780135293,0.6241062064726313,16,0.1.0,2026-04-28T09:41:37
fatima,2019-07,0.5106837410653018,0.689258275303697,0.6240189820165395,16,0.1.0,2026-04-28T09:41:37
fatima,2020-07,0.5096823962245348,0.6894503019831429,0.6268101646114751,23,0.1.0,2026-04-28T09:41:38
fatima,2021-07,0.505414889654036,0.6816573737874689,0.6138659730402377,23,0.1.0,2026-04-28T09:41:39
fatima,2022-07,0.5092789562858437,0.6893883355949,0.6177828448420933,15,0.1.0,2026-04-28T09:41:40
fatima,2023-07,0.5035084951331463,0.6781347565572976,0.6115956685651703,21,0.1.0,2026-04-28T09:41:41
fatima,2024-07,0.5042741375321361,0.6818765495945902,0.6213968996643098,9,0.1.0,2026-04-28T09:41:42
fatima,2025-07,0.4945434858935472,0.6699412766981616,0.6042334307476909,23,0.1.0,2026-04-28T09:41:43
fatima,2026-07,,,,0,0.1.0,2026-04-28T09:41:43
fatima_sur,2018-07,0.4825317653992053,0.6893608081944601,0.6078002879410997,43,0.1.0,2026-05-08T23:43:03
fatima_sur,2019-07,0.4882613390949304,0.697349575187027,0.6171020004009304,30,0.1.0,2026-05-08T23:43:04
fatima_sur,2020-07,0.49586185931990373,0.7013919578973338,0.6288181658030455,46,0.1.0,2026-05-08T23:43:06
fatima_sur,2021-07,0.495558186419038,0.7051458951205987,0.627784858185971,48,0.1.0,2026-05-08T23:43:08
fatima_sur,2022-07,0.49489437228413213,0.7012274747039371,0.6267838680087717,32,0.1.0,2026-05-08T23:43:11
fatima_sur,2023-07,0.49653738276186016,0.7012314954174895,0.6327341647581961,44,0.1.0,2026-05-08T23:43:13
fatima_sur,2024-07,0.49890266916079,0.7052244666555432,0.6349880024541813,22,0.1.0,2026-05-08T23:43:14
fatima_sur,2025-07,0.4953288475127968,0.7050247826289248,0.6278717264924033,47,0.1.0,2026-05-08T23:43:18
fatima_sur,2026-07,,,,0,0.1.0,2026-05-08T23:43:18
federal,2018-07,0.09633691458434,0.0448927069286868,0.0353681070803109,16,0.1.0,2026-04-28T09:42:43
federal,2019-07,0.1031761734792621,0.0448147682912474,0.043779491933818,16,0.1.0,2026-04-28T09:42:45
federal,2020-07,0.1018655989292593,0.044811784075637,0.0409574836137127,23,0.1.0,2026-04-28T09:42:47
federal,2021-07,0.1049189717790309,0.044852810698338,0.0442149531588747,23,0.1.0,2026-04-28T09:42:51
federal,2022-07,0.1026069285180772,0.0448338087766132,0.0427258825845383,15,0.1.0,2026-04-28T09:42:52
federal,2023-07,0.1024945710507625,0.0448331792098947,0.0450154051908611,21,0.1.0,2026-04-28T09:42:54
federal,2024-07,0.0993691724422154,0.044829121523902,0.0439712429628521,9,0.1.0,2026-04-28T09:42:55
federal,2025-07,0.0893087194385341,0.0448396201194564,0.0340395099037746,23,0.1.0,2026-04-28T09:42:56
federal,2026-07,,,,0,0.1.0,2026-04-28T09:42:56
horacio_quiroga,2018-07,0.5275383018406654,0.7090345080564432,0.6813195153600548,16,0.1.0,2026-05-08T23:47:25
horacio_quiroga,2019-07,0.5328525339586346,0.713078090121404,0.6869918918613869,16,0.1.0,2026-05-08T23:47:25
horacio_quiroga,2020-07,0.5377218895287379,0.716835632460352,0.6902887010310147,23,0.1.0,2026-05-08T23:47:26
horacio_quiroga,2021-07,0.5492232787514982,0.7207825012180514,0.7105043324701589,23,0.1.0,2026-05-08T23:47:27
horacio_quiroga,2022-07,0.5564674246422873,0.7169040038406949,0.7228339571180894,15,0.1.0,2026-05-08T23:47:27
horacio_quiroga,2023-07,0.5675129308797606,0.7168564432624296,0.7415260717819466,21,0.1.0,2026-05-08T23:47:28
horacio_quiroga,2024-07,0.5606107601416717,0.7090446486847993,0.7300290325308609,9,0.1.0,2026-05-08T23:47:29
horacio_quiroga,2025-07,0.5719666781789364,0.7246566164522862,0.7400423031896521,23,0.1.0,2026-05-08T23:47:30
horacio_quiroga,2026-07,,,,0,0.1.0,2026-05-08T23:47:30
itaembe_guazu,2018-07,0.3279102677461862,0.0957203886906584,0.3964628078511173,42,0.1.0,2026-04-28T09:45:01
itaembe_guazu,2019-07,0.3352596151606962,0.146448724553172,0.3828707938822218,30,0.1.0,2026-04-28T09:45:02
