poligono_id,anio,estacion,uhi_vs_rural_mean,uhi_vs_ciudad_mean,lst_mean,n_meses
dm_itaembe_mini_este,2018,otono,0.43,-0.43,29.2,3
dm_itaembe_mini_este,2018,primavera,1.41,-0.71,32.98,3
dm_itaembe_mini_este,2018,verano,-1.21,-1.03,33.98,1
dm_itaembe_mini_este,2019,invierno,0.46,-0.22,22.18,2
dm_itaembe_mini_este,2019,otono,2.91,0.41,33.7,2
dm_itaembe_mini_este,2019,primavera,2.92,-0.29,33.89,3
dm_itaembe_mini_este,2019,verano,1.46,-1.14,36.91,2
dm_itaembe_mini_este,2020,invierno,0.38,-0.11,22.95,1
dm_itaembe_mini_este,2020,otono,2.66,0.31,27.22,3
dm_itaembe_mini_este,2020,primavera,0.47,-0.42,39.23,2
dm_itaembe_mini_este,2020,verano,1.86,-0.76,37.9,2
dm_itaembe_mini_este,2021,invierno,-0.82,-0.48,18.4,2
dm_itaembe_mini_este,2021,otono,-0.7,-0.49,30.38,3
dm_itaembe_mini_este,2021,primavera,1.74,-0.91,34.59,3
dm_itaembe_mini_este,2021,verano,1.2,-0.33,40.12,2
dm_itaembe_mini_este,2022,invierno,1.34,-0.32,21.86,2
dm_itaembe_mini_este,2022,otono,0.72,-0.34,26.31,3
dm_itaembe_mini_este,2022,primavera,0.05,-1.59,30.55,3
dm_itaembe_mini_este,2022,verano,1.7,-0.46,42.11,3
dm_itaembe_mini_este,2023,invierno,0.68,-0.15,25.72,3
dm_itaembe_mini_este,2023,otono,1.26,-0.26,29.53,3
dm_itaembe_mini_este,2023,primavera,1.91,-0.71,34.18,3
dm_itaembe_mini_este,2023,verano,0.91,-0.27,41.24,3
dm_itaembe_mini_este,2024,invierno,1.82,0.47,19.7,3
dm_itaembe_mini_este,2024,otono,0.31,-0.1,28.86,3
dm_itaembe_mini_este,2024,primavera,3.38,0.13,33.62,3
dm_itaembe_mini_este,2024,verano,3.72,-1.31,41.2,3
dm_itaembe_mini_este,2025,invierno,0.38,-0.37,17.3,3
dm_itaembe_mini_este,2025,otono,0.38,-0.31,28.55,3
dm_itaembe_mini_este,2025,primavera,2.08,-0.93,32.46,3
dm_itaembe_mini_este,2025,verano,1.85,-0.54,40.1,3
dm_itaembe_mini_este,2026,otono,4.8,0.3,38.17,1
dm_itaembe_mini_este,2026,verano,2.22,-0.62,39.76,3
dm_itaembe_mini_este_suroeste,2018,invierno,0.37,0.12,22.22,1
dm_itaembe_mini_este_suroeste,2018,otono,-0.53,-1.39,28.24,3
dm_itaembe_mini_este_suroeste,2018,primavera,0.98,-1.14,32.56,3
dm_itaembe_mini_este_suroeste,2018,verano,-1.3,-1.12,33.89,1
dm_itaembe_mini_este_suroeste,2019,invierno,0.49,-0.18,22.22,2
dm_itaembe_mini_este_suroeste,2019,otono,2.0,-0.5,32.8,2
dm_itaembe_mini_este_suroeste,2019,primavera,2.6,-0.61,33.57,3
dm_itaembe_mini_este_suroeste,2019,verano,0.02,-2.58,35.47,2
dm_itaembe_mini_este_suroeste,2020,invierno,0.6,0.11,23.17,1
dm_itaembe_mini_este_suroeste,2020,otono,2.77,0.42,27.33,3
dm_itaembe_mini_este_suroeste,2020,primavera,0.5,-0.39,39.26,2
dm_itaembe_mini_este_suroeste,2020,verano,1.59,-1.02,37.64,2
dm_itaembe_mini_este_suroeste,2021,invierno,-0.77,-0.43,18.45,2
dm_itaembe_mini_este_suroeste,2021,otono,-0.69,-0.48,30.39,3
dm_itaembe_mini_este_suroeste,2021,primavera,1.38,-1.27,34.23,3
dm_itaembe_mini_este_suroeste,2021,verano,0.98,-0.54,39.91,2
dm_itaembe_mini_este_suroeste,2022,invierno,1.66,0.0,22.18,2
dm_itaembe_mini_este_suroeste,2022,otono,0.93,-0.13,26.52,3
dm_itaembe_mini_este_suroeste,2022,primavera,0.12,-1.52,30.63,3
dm_itaembe_mini_este_suroeste,2022,verano,1.51,-0.64,41.92,3
dm_itaembe_mini_este_suroeste,2023,invierno,0.89,0.07,25.93,3
dm_itaembe_mini_este_suroeste,2023,otono,1.48,-0.05,29.74,3
dm_itaembe_mini_este_suroeste,2023,primavera,1.4,-1.22,33.66,3
dm_itaembe_mini_este_suroeste,2023,verano,0.91,-0.26,41.25,3
dm_itaembe_mini_este_suroeste,2024,invierno,1.62,0.86,20.54,2
dm_itaembe_mini_este_suroeste,2024,otono,0.27,-0.14,28.83,3
dm_itaembe_mini_este_suroeste,2024,primavera,3.5,0.25,33.74,3
dm_itaembe_mini_este_suroeste,2024,verano,3.07,-1.96,40.55,3
dm_itaembe_mini_este_suroeste,2025,invierno,0.67,-0.07,17.59,3
dm_itaembe_mini_este_suroeste,2025,otono,0.92,0.23,29.09,3
dm_itaembe_mini_este_suroeste,2025,primavera,1.48,-1.53,31.86,3
dm_itaembe_mini_este_suroeste,2025,verano,2.06,-0.33,40.31,3
dm_itaembe_mini_este_suroeste,2026,otono,6.41,1.91,39.78,1
dm_itaembe_mini_este_suroeste,2026,verano,2.39,-0.46,39.93,3
dm_miguel_lanus,2018,invierno,-0.24,-0.49,21.61,1
dm_miguel_lanus,2018,otono,-0.05,-0.91,28.72,3
dm_miguel_lanus,2018,primavera,-0.03,-2.15,31.54,3
dm_miguel_lanus,2018,verano,-2.09,-1.91,33.1,1
dm_miguel_lanus,2019,invierno,0.28,-0.39,22.0,2
dm_miguel_lanus,2019,otono,0.22,-2.28,31.0,2
dm_miguel_lanus,2019,primavera,1.41,-1.8,32.38,3
dm_miguel_lanus,2019,verano,0.53,-2.06,35.98,2
dm_miguel_lanus,2020,invierno,-0.48,-0.97,22.09,1
dm_miguel_lanus,2020,otono,1.81,-0.54,26.37,3
dm_miguel_lanus,2020,primavera,-1.82,-2.71,36.94,2
dm_miguel_lanus,2020,verano,0.6,-2.01,36.65,2
dm_miguel_lanus,2021,invierno,-1.23,-0.88,18.0,2
dm_miguel_lanus,2021,otono,-1.9,-1.69,29.18,3
dm_miguel_lanus,2021,primavera,0.06,-2.58,32.92,3
dm_miguel_lanus,2021,verano,-1.06,-2.59,37.86,2
dm_miguel_lanus,2022,invierno,2.57,0.92,23.1,2
dm_miguel_lanus,2022,otono,-0.48,-1.55,25.11,3
dm_miguel_lanus,2022,primavera,-0.57,-2.21,29.93,3
dm_miguel_lanus,2022,verano,-0.36,-2.52,40.04,3
dm_miguel_lanus,2023,invierno,0.07,-0.76,25.1,3
dm_miguel_lanus,2023,otono,0.44,-1.09,28.7,3
dm_miguel_lanus,2023,primavera,0.27,-2.36,32.53,3
dm_miguel_lanus,2023,verano,-1.78,-2.95,38.56,3
dm_miguel_lanus,2024,invierno,0.69,-0.08,19.61,2
dm_miguel_lanus,2024,otono,-1.23,-1.64,27.33,3
dm_miguel_lanus,2024,primavera,0.89,-2.36,31.12,3
dm_miguel_lanus,2024,verano,1.79,-3.24,39.28,3
dm_miguel_lanus,2025,invierno,0.81,0.06,17.72,3
dm_miguel_lanus,2025,otono,-0.54,-1.23,27.63,3
dm_miguel_lanus,2025,primavera,0.6,-2.42,30.97,3
dm_miguel_lanus,2025,verano,0.21,-2.18,38.46,3
dm_miguel_lanus,2026,otono,4.65,0.15,38.02,1
dm_miguel_lanus,2026,verano,0.28,-2.57,37.82,3
dm_santa_rita,2018,invierno,0.44,0.19,22.29,1
dm_santa_rita,2018,otono,0.97,0.11,29.74,3
dm_santa_rita,2018,primavera,2.84,0.72,34.42,3
dm_santa_rita,2018,verano,0.33,0.51,35.52,1
dm_santa_rita,2019,invierno,0.92,0.24,22.64,2
dm_santa_rita,2019,otono,2.48,-0.03,33.26,2
dm_santa_rita,2019,primavera,4.21,1.0,35.18,3
dm_santa_rita,2019,verano,3.6,1.0,39.04,2
dm_santa_rita,2020,invierno,0.93,0.44,23.5,1
dm_santa_rita,2020,otono,3.51,1.16,28.06,3
dm_santa_rita,2020,primavera,1.41,0.52,40.17,2
dm_santa_rita,2020,verano,2.96,0.34,39.0,2
dm_santa_rita,2021,invierno,-0.24,0.11,18.98,2
dm_santa_rita,2021,otono,-0.92,-0.71,30.16,3
dm_santa_rita,2021,primavera,3.44,0.8,36.3,3
dm_santa_rita,2021,verano,2.15,0.63,41.08,2
dm_santa_rita,2022,invierno,2.34,0.68,22.86,2
dm_santa_rita,2022,otono,1.66,0.59,27.24,3
dm_santa_rita,2022,primavera,1.92,0.28,32.42,3
dm_santa_rita,2022,verano,3.1,0.94,43.5,3
dm_santa_rita,2023,invierno,1.41,0.58,26.45,3
dm_santa_rita,2023,otono,1.83,0.31,30.1,3
dm_santa_rita,2023,primavera,3.33,0.71,35.59,3
dm_santa_rita,2023,verano,2.61,1.43,42.94,3
dm_santa_rita,2024,invierno,1.14,-0.21,19.02,3
dm_santa_rita,2024,otono,0.41,0.01,28.97,3
dm_santa_rita,2024,primavera,4.04,0.79,34.27,3
dm_santa_rita,2024,verano,5.7,0.67,43.18,3
dm_santa_rita,2025,invierno,0.78,0.04,17.7,3
dm_santa_rita,2025,otono,0.73,0.04,28.9,3
dm_santa_rita,2025,primavera,3.96,0.94,34.33,3
dm_santa_rita,2025,verano,2.8,0.41,41.05,3
dm_santa_rita,2026,otono,0.38,-4.12,33.75,1
dm_santa_rita,2026,verano,3.33,0.48,40.87,3
dm_santa_rita_suroeste,2018,invierno,0.28,0.03,22.13,1
dm_santa_rita_suroeste,2018,otono,1.38,0.51,30.14,3
dm_santa_rita_suroeste,2018,primavera,3.39,1.27,34.97,3
dm_santa_rita_suroeste,2018,verano,0.79,0.97,35.98,1
dm_santa_rita_suroeste,2019,invierno,0.76,0.1,22.48,2
dm_santa_rita_suroeste,2019,otono,3.9,1.4,34.68,2
dm_santa_rita_suroeste,2019,primavera,4.95,1.74,35.92,3
dm_santa_rita_suroeste,2019,verano,5.44,2.85,40.89,2
dm_santa_rita_suroeste,2020,invierno,0.7,0.21,23.27,1
dm_santa_rita_suroeste,2020,otono,3.1,0.75,27.65,3
dm_santa_rita_suroeste,2020,primavera,1.47,0.58,40.23,2
dm_santa_rita_suroeste,2020,verano,3.85,1.23,39.89,2
dm_santa_rita_suroeste,2021,invierno,-0.64,-0.3,18.58,2
dm_santa_rita_suroeste,2021,otono,0.31,0.52,31.39,3
dm_santa_rita_suroeste,2021,primavera,3.95,1.3,36.8,3
dm_santa_rita_suroeste,2021,verano,2.32,0.79,41.24,2
dm_santa_rita_suroeste,2022,invierno,2.14,0.48,22.66,2
dm_santa_rita_suroeste,2022,otono,1.49,0.43,27.08,3
dm_santa_rita_suroeste,2022,primavera,2.27,0.63,32.78,3
dm_santa_rita_suroeste,2022,verano,3.08,0.92,43.49,3
dm_santa_rita_suroeste,2023,invierno,0.84,0.01,25.88,3
dm_santa_rita_suroeste,2023,otono,1.88,0.36,30.15,3
dm_santa_rita_suroeste,2023,primavera,3.92,1.3,36.18,3
dm_santa_rita_suroeste,2023,verano,2.17,0.99,42.5,3
dm_santa_rita_suroeste,2024,invierno,2.0,0.64,19.87,3
dm_santa_rita_suroeste,2024,otono,0.67,0.26,29.23,3
dm_santa_rita_suroeste,2024,primavera,5.18,1.93,35.42,3
dm_santa_rita_suroeste,2024,verano,6.87,1.84,44.36,3
dm_santa_rita_suroeste,2025,invierno,0.64,-0.11,17.55,3
dm_santa_rita_suroeste,2025,otono,0.8,0.11,28.97,3
dm_santa_rita_suroeste,2025,primavera,4.55,1.54,34.93,3
dm_santa_rita_suroeste,2025,verano,3.9,1.51,42.15,3
dm_santa_rita_suroeste,2026,otono,5.11,0.61,38.48,1
dm_santa_rita_suroeste,2026,verano,4.32,1.47,41.86,3
dm_villa_urquiza,2018,invierno,0.68,0.43,22.53,1
dm_villa_urquiza,2018,otono,1.62,0.75,30.38,3
dm_villa_urquiza,2018,primavera,4.25,2.13,35.82,3
dm_villa_urquiza,2018,verano,1.63,1.81,36.82,1
dm_villa_urquiza,2019,invierno,1.02,0.36,22.74,2
dm_villa_urquiza,2019,otono,3.99,1.49,34.78,2
dm_villa_urquiza,2019,primavera,5.34,2.13,36.31,3
dm_villa_urquiza,2019,verano,4.19,1.59,39.64,2
dm_villa_urquiza,2020,invierno,0.82,0.33,23.39,1
dm_villa_urquiza,2020,otono,3.45,1.1,28.0,3
dm_villa_urquiza,2020,primavera,1.55,0.66,40.32,2
dm_villa_urquiza,2020,verano,4.67,2.05,40.71,2
dm_villa_urquiza,2021,invierno,0.19,0.53,19.41,2
dm_villa_urquiza,2021,otono,1.01,1.22,32.09,3
dm_villa_urquiza,2021,primavera,4.43,1.79,37.29,3
dm_villa_urquiza,2021,verano,2.74,1.21,41.66,2
dm_villa_urquiza,2022,invierno,2.73,1.08,23.26,2
dm_villa_urquiza,2022,otono,1.6,0.53,27.18,3
dm_villa_urquiza,2022,primavera,2.8,1.16,33.31,3
dm_villa_urquiza,2022,verano,3.19,1.03,43.59,3
dm_villa_urquiza,2023,invierno,1.2,0.37,26.24,3
dm_villa_urquiza,2023,otono,2.33,0.81,30.6,3
dm_villa_urquiza,2023,primavera,4.3,1.68,36.56,3
dm_villa_urquiza,2023,verano,2.42,1.24,42.75,3
dm_villa_urquiza,2024,invierno,1.79,1.03,20.71,2
dm_villa_urquiza,2024,otono,1.69,1.28,30.25,3
dm_villa_urquiza,2024,primavera,4.92,1.67,35.16,3
dm_villa_urquiza,2024,verano,7.53,2.5,45.02,3
dm_villa_urquiza,2025,invierno,1.27,0.52,18.19,3
dm_villa_urquiza,2025,otono,1.47,0.78,29.64,3
dm_villa_urquiza,2025,primavera,4.89,1.88,35.26,3
dm_villa_urquiza,2025,verano,4.56,2.17,42.81,3
dm_villa_urquiza,2026,otono,7.51,3.01,40.88,1
dm_villa_urquiza,2026,verano,4.85,2.01,42.39,3
dm_villa_urquiza_sureste,2018,invierno,1.37,1.12,23.22,1
dm_villa_urquiza_sureste,2018,otono,1.88,1.01,30.64,3
dm_villa_urquiza_sureste,2018,primavera,3.83,1.71,35.4,3
dm_villa_urquiza_sureste,2018,verano,2.02,2.2,37.21,1
dm_villa_urquiza_sureste,2019,invierno,1.56,0.88,23.28,2
dm_villa_urquiza_sureste,2019,otono,5.72,3.22,36.52,2
dm_villa_urquiza_sureste,2019,primavera,5.42,2.21,36.39,3
dm_villa_urquiza_sureste,2019,verano,3.31,0.72,38.76,2
dm_villa_urquiza_sureste,2020,invierno,1.48,0.99,24.05,1
dm_villa_urquiza_sureste,2020,otono,4.5,2.15,29.05,3
dm_villa_urquiza_sureste,2020,primavera,2.25,1.36,41.02,2
dm_villa_urquiza_sureste,2020,verano,4.97,2.36,41.02,2
dm_villa_urquiza_sureste,2021,invierno,1.08,1.42,20.3,2
dm_villa_urquiza_sureste,2021,otono,1.63,1.84,32.71,3
dm_villa_urquiza_sureste,2021,primavera,4.18,1.54,37.04,3
dm_villa_urquiza_sureste,2021,verano,3.24,1.72,42.16,2
dm_villa_urquiza_sureste,2022,invierno,4.46,2.8,24.99,2
dm_villa_urquiza_sureste,2022,otono,2.03,0.96,27.62,3
dm_villa_urquiza_sureste,2022,primavera,3.38,1.74,33.89,3
dm_villa_urquiza_sureste,2022,verano,4.27,2.11,44.68,3
dm_villa_urquiza_sureste,2023,invierno,1.71,0.89,26.75,3
dm_villa_urquiza_sureste,2023,otono,2.98,1.46,31.25,3
dm_villa_urquiza_sureste,2023,primavera,4.08,1.46,36.34,3
dm_villa_urquiza_sureste,2023,verano,2.78,1.6,43.11,3
dm_villa_urquiza_sureste,2024,invierno,1.82,0.47,19.7,3
dm_villa_urquiza_sureste,2024,otono,1.36,0.95,29.92,3
dm_villa_urquiza_sureste,2024,primavera,4.42,1.17,34.65,3
dm_villa_urquiza_sureste,2024,verano,7.48,2.45,44.96,3
dm_villa_urquiza_sureste,2025,invierno,1.66,0.91,18.57,3
dm_villa_urquiza_sureste,2025,otono,2.24,1.55,30.41,3
dm_villa_urquiza_sureste,2025,primavera,4.92,1.9,35.29,3
dm_villa_urquiza_sureste,2025,verano,4.06,1.67,42.31,3
dm_villa_urquiza_sureste,2026,otono,3.96,-0.54,37.33,1
dm_villa_urquiza_sureste,2026,verano,4.39,1.54,41.93,3
don_santiago,2018,invierno,-0.98,-1.23,20.87,1
don_santiago,2018,otono,0.5,-0.36,29.27,3
don_santiago,2018,primavera,0.98,-1.14,32.55,3
don_santiago,2018,verano,-1.59,-1.41,33.6,1
don_santiago,2019,invierno,0.0,-0.66,21.72,2
don_santiago,2019,otono,1.53,-0.97,32.32,2
don_santiago,2019,primavera,1.32,-1.89,32.29,3
don_santiago,2019,verano,3.15,0.55,38.6,2
don_santiago,2020,invierno,-0.32,-0.81,22.25,1
don_santiago,2020,otono,1.42,-0.93,25.97,3
don_santiago,2020,primavera,0.63,-0.26,39.39,2
don_santiago,2020,verano,1.96,-0.66,38.0,2
don_santiago,2021,invierno,0.27,0.45,22.67,1
don_santiago,2021,otono,-1.16,-1.08,33.37,2
don_santiago,2021,primavera,2.31,-0.33,35.17,3
don_santiago,2021,verano,0.68,-0.84,39.61,2
don_santiago,2022,invierno,-0.1,-1.76,20.43,2
don_santiago,2022,otono,0.42,-0.64,26.01,3
don_santiago,2022,primavera,2.04,0.4,32.55,3
don_santiago,2022,verano,1.37,-0.79,41.77,3
don_santiago,2023,invierno,0.84,0.37,27.37,2
don_santiago,2023,otono,1.06,-0.46,29.33,3
don_santiago,2023,primavera,2.8,0.18,35.06,3
don_santiago,2023,verano,1.3,0.13,41.64,3
don_santiago,2024,invierno,-0.12,-0.88,18.8,2
don_santiago,2024,otono,2.5,2.1,31.06,3
don_santiago,2024,primavera,2.2,-1.05,32.43,3
don_santiago,2024,verano,5.03,0.58,41.62,2
don_santiago,2025,invierno,1.42,0.67,18.33,3
don_santiago,2025,otono,-0.99,-1.48,30.57,2
don_santiago,2025,primavera,1.88,-0.37,30.26,2
don_santiago,2025,verano,1.76,-0.63,40.01,3
don_santiago,2026,verano,2.79,-0.06,40.33,3
el_brete,2018,invierno,0.36,0.11,22.21,1
el_brete,2018,otono,0.48,-0.38,29.24,3
el_brete,2018,primavera,2.78,0.66,34.35,3
el_brete,2018,verano,-0.59,-0.41,34.6,1
el_brete,2019,invierno,0.56,-0.1,22.28,2
el_brete,2019,otono,1.93,-0.57,32.72,2
el_brete,2019,primavera,3.11,-0.1,34.08,3
el_brete,2019,verano,2.44,-0.15,37.89,2
el_brete,2020,invierno,0.67,0.18,23.24,1
el_brete,2020,otono,3.26,0.91,27.82,3
el_brete,2020,primavera,-0.14,-1.03,38.62,2
el_brete,2020,verano,2.23,-0.38,38.28,2
el_brete,2021,invierno,0.02,0.36,19.24,2
el_brete,2021,otono,-0.22,-0.01,30.86,3
el_brete,2021,primavera,2.42,-0.22,35.28,3
el_brete,2021,verano,0.94,-0.58,39.86,2
el_brete,2022,invierno,2.03,0.38,22.56,2
el_brete,2022,otono,1.32,0.25,26.9,3
el_brete,2022,primavera,1.12,-0.52,31.62,3
el_brete,2022,verano,1.35,-0.81,41.75,3
el_brete,2023,invierno,0.83,0.0,25.86,3
el_brete,2023,otono,1.59,0.07,29.86,3
el_brete,2023,primavera,1.27,-1.35,33.54,3
el_brete,2023,verano,0.22,-0.96,40.55,3
el_brete,2024,invierno,1.86,0.51,19.74,3
el_brete,2024,otono,0.59,0.18,29.15,3
el_brete,2024,primavera,3.37,0.12,33.6,3
el_brete,2024,verano,4.82,-0.21,42.3,3
el_brete,2025,invierno,1.37,0.62,18.28,3
el_brete,2025,otono,0.81,0.12,28.98,3
el_brete,2025,primavera,2.94,-0.07,33.31,3
el_brete,2025,verano,2.07,-0.32,40.32,3
el_brete,2026,otono,-2.61,-7.11,30.76,1
el_brete,2026,verano,2.35,-0.5,39.89,3
el_laurel,2018,invierno,-0.85,-1.1,21.0,1
el_laurel,2018,otono,-1.09,-1.95,27.67,3
el_laurel,2018,primavera,-0.81,-2.93,30.77,3
el_laurel,2018,verano,-4.29,-4.11,30.9,1
el_laurel,2019,invierno,-0.91,-1.58,20.81,2
el_laurel,2019,otono,-2.1,-4.61,28.68,2
el_laurel,2019,primavera,-0.16,-3.37,30.81,3
el_laurel,2019,verano,-4.24,-6.83,31.22,2
el_laurel,2020,invierno,-0.8,-1.29,21.77,1
el_laurel,2020,otono,1.06,-1.29,25.62,3
el_laurel,2020,primavera,-3.49,-4.38,35.28,2
el_laurel,2020,verano,-2.0,-4.62,34.04,2
el_laurel,2021,invierno,-0.79,-0.45,18.43,2
el_laurel,2021,otono,-2.81,-2.6,28.27,3
el_laurel,2021,primavera,-0.91,-3.56,31.94,3
el_laurel,2021,verano,-3.09,-4.62,35.83,2
el_laurel,2022,invierno,0.6,-1.06,21.12,2
el_laurel,2022,otono,-0.54,-1.6,25.05,3
el_laurel,2022,primavera,-1.86,-3.5,28.65,3
el_laurel,2022,verano,-2.42,-4.58,37.99,3
el_laurel,2023,invierno,-0.67,-1.5,24.36,3
el_laurel,2023,otono,-1.09,-2.62,27.17,3
el_laurel,2023,primavera,-1.76,-4.38,30.5,3
el_laurel,2023,verano,-3.86,-5.04,36.47,3
el_laurel,2024,invierno,0.18,-1.17,18.05,3
el_laurel,2024,otono,-2.03,-2.44,26.53,3
el_laurel,2024,primavera,-0.78,-4.03,29.45,3
el_laurel,2024,verano,-0.05,-5.08,37.43,3
el_laurel,2025,invierno,-0.55,-1.3,16.37,3
el_laurel,2025,otono,-1.41,-2.1,26.76,3
el_laurel,2025,primavera,-0.8,-3.81,29.57,3
el_laurel,2025,verano,-2.32,-4.71,35.93,3
el_laurel,2026,verano,-2.43,-5.28,35.1,3
el_palomar,2018,invierno,-0.13,-0.38,21.72,1
el_palomar,2018,otono,1.66,0.8,30.42,3
el_palomar,2018,primavera,4.39,2.27,35.96,3
el_palomar,2018,verano,2.04,2.22,37.23,1
el_palomar,2019,invierno,0.42,-0.25,22.14,2
el_palomar,2019,otono,4.68,2.17,35.47,2
el_palomar,2019,primavera,5.43,2.22,36.4,3
el_palomar,2019,verano,5.14,2.54,40.59,2
el_palomar,2020,invierno,0.52,0.03,23.09,1
el_palomar,2020,otono,3.0,0.65,27.56,3
el_palomar,2020,primavera,1.94,1.05,40.7,2
el_palomar,2020,verano,5.07,2.46,41.12,2
el_palomar,2021,invierno,-0.68,-0.34,18.54,2
el_palomar,2021,otono,0.78,0.99,31.86,3
el_palomar,2021,primavera,5.11,2.46,37.96,3
el_palomar,2021,verano,2.84,1.32,41.77,2
el_palomar,2022,invierno,2.34,0.68,22.86,2
el_palomar,2022,otono,1.94,0.87,27.53,3
el_palomar,2022,primavera,3.36,1.72,33.87,3
el_palomar,2022,verano,3.29,1.13,43.69,3
el_palomar,2023,invierno,0.94,0.11,25.98,3
el_palomar,2023,otono,2.32,0.79,30.58,3
el_palomar,2023,primavera,4.83,2.21,37.1,3
el_palomar,2023,verano,2.9,1.73,43.24,3
el_palomar,2024,invierno,1.32,0.54,20.23,2
el_palomar,2024,otono,-0.23,-0.64,28.32,3
el_palomar,2024,primavera,5.32,2.07,35.55,3
el_palomar,2024,verano,8.19,3.16,45.68,3
el_palomar,2025,invierno,0.62,-0.13,17.53,3
el_palomar,2025,otono,1.01,0.32,29.18,3
el_palomar,2025,primavera,5.51,2.5,35.88,3
el_palomar,2025,verano,4.58,2.19,42.83,3
el_palomar,2026,otono,5.04,0.54,38.41,1
el_palomar,2026,verano,5.29,2.44,42.83,3
el_portal,2018,invierno,-0.68,-0.93,21.17,1
el_portal,2018,otono,0.34,-0.52,29.11,3
el_portal,2018,primavera,1.07,-1.05,32.64,3
el_portal,2018,verano,-1.92,-1.74,33.27,1
el_portal,2019,invierno,-0.16,-0.82,21.56,2
el_portal,2019,otono,1.64,-0.86,32.44,2
el_portal,2019,primavera,0.63,-2.58,31.6,3
el_portal,2019,verano,1.83,-0.76,37.28,2
el_portal,2020,invierno,-0.09,-0.58,22.48,1
el_portal,2020,otono,0.23,-2.12,24.78,3
el_portal,2020,primavera,1.12,0.23,39.88,2
el_portal,2020,verano,2.12,-0.5,38.16,2
el_portal,2021,invierno,0.37,0.55,22.77,1
el_portal,2021,otono,-1.1,-1.02,33.43,2
el_portal,2021,primavera,1.99,-0.66,34.84,3
el_portal,2021,verano,1.31,-0.39,43.83,1
el_portal,2022,invierno,-0.15,-1.81,20.38,2
el_portal,2022,otono,0.37,-0.7,25.95,3
el_portal,2022,primavera,1.61,-0.03,32.11,3
el_portal,2022,verano,1.54,-0.62,41.94,3
el_portal,2023,invierno,0.73,0.26,27.26,2
el_portal,2023,otono,1.07,-0.45,29.34,3
el_portal,2023,primavera,2.04,-0.59,34.3,3
el_portal,2023,verano,0.94,-0.24,41.27,3
el_portal,2024,invierno,-0.27,-1.03,18.65,2
el_portal,2024,otono,1.84,1.43,30.39,3
el_portal,2024,primavera,1.68,-1.57,31.91,3
el_portal,2024,verano,3.76,-0.68,40.36,2
el_portal,2025,invierno,1.34,0.59,18.26,3
el_portal,2025,otono,-0.8,-1.3,30.76,2
el_portal,2025,primavera,1.69,-0.55,30.08,2
el_portal,2025,verano,1.33,-1.06,39.58,3
el_portal,2026,verano,2.37,-0.48,39.91,3
fatima,2018,invierno,0.36,0.11,22.21,1
fatima,2018,otono,0.77,-0.09,29.53,3
fatima,2018,primavera,0.03,-2.09,31.61,3
fatima,2018,verano,-1.49,-1.31,33.7,1
fatima,2019,invierno,1.51,0.84,23.23,2
fatima,2019,otono,1.25,-1.25,32.03,2
fatima,2019,primavera,2.25,-0.96,33.22,3
fatima,2019,verano,3.44,0.84,38.89,2
fatima,2020,invierno,0.2,-0.29,22.77,1
fatima,2020,otono,1.92,-0.43,26.47,3
fatima,2020,primavera,0.78,-0.1,39.54,2
fatima,2020,verano,1.67,-0.94,37.72,2
fatima,2021,invierno,-0.17,0.01,22.23,1
fatima,2021,otono,-0.62,-0.54,33.91,2
fatima,2021,primavera,2.29,-0.35,35.15,3
fatima,2021,verano,0.35,-1.17,39.28,2
fatima,2022,invierno,0.36,-1.3,20.88,2
fatima,2022,otono,0.56,-0.51,26.14,3
fatima,2022,primavera,1.94,0.3,32.44,3
fatima,2022,verano,0.98,-1.18,41.38,3
fatima,2023,invierno,1.12,0.66,27.66,2
fatima,2023,otono,0.98,-0.55,29.24,3
fatima,2023,primavera,2.49,-0.13,34.75,3
fatima,2023,verano,-0.56,-1.73,39.78,3
fatima,2024,invierno,-1.57,-2.34,17.35,2
fatima,2024,otono,-1.0,-1.41,27.56,3
fatima,2024,primavera,1.43,-1.82,31.67,3
fatima,2024,verano,3.17,-1.86,40.65,3
fatima,2025,invierno,1.4,0.66,18.32,3
fatima,2025,otono,1.45,0.76,29.62,3
fatima,2025,primavera,1.63,-1.39,32.0,3
fatima,2025,verano,1.78,-0.61,40.03,3
fatima,2026,otono,4.65,0.15,38.02,1
fatima,2026,verano,1.77,-1.08,39.31,3
federal,2018,invierno,0.18,-0.07,22.03,1
federal,2018,otono,0.71,-0.16,29.47,3
federal,2018,primavera,0.69,-1.43,32.26,3
federal,2018,verano,-0.27,-0.09,34.92,1
federal,2019,invierno,0.26,-0.41,21.98,2
federal,2019,otono,0.38,-2.12,31.17,2
federal,2019,primavera,-0.47,-3.68,30.5,3
federal,2019,verano,-3.23,-5.82,32.22,2
federal,2020,invierno,0.5,0.01,23.07,1
federal,2020,otono,-2.92,-5.27,21.63,3
federal,2020,primavera,1.04,0.16,39.8,2
federal,2020,verano,1.29,-1.33,37.33,2
federal,2021,invierno,0.61,0.79,23.01,1
federal,2021,otono,0.18,0.25,34.7,2
federal,2021,primavera,1.3,-1.34,34.16,3
federal,2021,verano,0.98,-0.72,43.5,1
federal,2022,invierno,-0.16,-1.82,20.37,2
federal,2022,otono,0.54,-0.53,26.13,3
federal,2022,primavera,0.98,-0.66,31.48,3
federal,2022,verano,1.01,-1.15,41.42,3
federal,2023,invierno,-0.3,-1.12,24.74,3
